name,prompts_count,volume,volume_trend,intents
Forno Elétrico Vicini,16,361,6;39;68;37;36;41;32;100;67;54;48;63,task:5;informational:52;navigational:26;commercial:12;transactional:5
fornos e eletrodomésticos no Brasil,16,720,6;6;7;19;14;13;23;100;75;56;47;45,task:10;informational:56;navigational:8;commercial:12;transactional:14
Marmita Elétrica,18,722,62;78;79;74;75;91;83;100;82;82;89;87,task:5;informational:50;navigational:8;commercial:24;transactional:13
Forno e micro-ondas embutidos,56,29573,79;81;40;49;73;73;73;100;87;87;87;87,task:2;informational:52;navigational:4;commercial:33;transactional:9
Clothes Ironing & Ironing Appliances,20,1647,54;60;53;75;85;86;86;100;74;75;74;74,task:2;informational:59;navigational:2;commercial:23;transactional:14
Foodie Apps & Media,24,2717,100;95;96;98;53;54;54;46;53;52;52;52,task:8;informational:65;navigational:5;commercial:17;transactional:5
Panelas a vapor Tramontina,19,1159,87;99;100;73;84;86;86;90;86;86;85;85,task:5;informational:54;navigational:9;commercial:20;transactional:12
Carrefour Micro-ondas,27,3537,70;81;41;49;98;100;100;42;56;55;56;55,task:2;informational:22;navigational:35;commercial:12;transactional:29
Micro-ondas Consul Facilite,15,999,8;15;18;14;32;44;11;100;28;65;64;72,task:7;informational:32;navigational:24;commercial:26;transactional:11
Frigideiras Quadradas,15,512,36;50;50;49;52;55;49;100;89;66;62;68,task:7;informational:48;navigational:4;commercial:30;transactional:11
Sous Vide em Português,28,10899,21;27;29;92;99;100;100;92;87;87;87;87,task:5;informational:64;navigational:10;commercial:17;transactional:4
Frigideiras em restaurantes,15,889,55;75;76;74;83;86;85;100;100;95;94;94,task:4;informational:54;navigational:4;commercial:21;transactional:17
Fondue em casa,44,12222,87;93;96;44;55;56;56;100;61;61;61;61,task:2;informational:60;navigational:5;commercial:21;transactional:12
Fornos a gás embutidos,66,21263,59;83;91;84;97;97;98;98;100;100;100;100,task:2;informational:37;navigational:4;commercial:45;transactional:12
Fogões e fornos por indução,22,3064,64;75;76;53;83;85;85;100;92;92;92;91,task:2;informational:60;navigational:2;commercial:22;transactional:14
Fornos Mueller Sapore,17,862,38;66;74;56;62;57;61;96;85;100;89;73,task:4;informational:37;navigational:30;commercial:7;transactional:22
Fritadeiras elétricas de 2 cubas,21,1425,38;52;51;48;52;56;57;56;53;54;100;94,task:3;informational:49;navigational:1;commercial:38;transactional:9
Panelas Oster,37,12372,94;97;100;65;62;63;63;66;61;61;61;61,task:2;informational:43;navigational:17;commercial:20;transactional:18
Forno elétrico Hamilton Beach,18,218,20;42;57;43;42;43;32;100;93;20;20;20,task:3;informational:46;navigational:12;commercial:18;transactional:21
Churrasqueira de ferro fundido,15,30,5;17;22;24;23;20;5;100;5;43;5;5,task:3;informational:55;navigational:1;commercial:30;transactional:11
Forno Alemão,16,398,14;34;34;34;34;22;39;100;84;20;20;38,task:3;informational:51;navigational:18;commercial:14;transactional:14
Ninja Foodi Panelas Elétricas,19,3764,44;50;51;30;98;100;100;92;100;100;100;100,task:2;informational:41;navigational:16;commercial:24;transactional:17
Marmitas Térmicas,27,4829,53;61;32;72;93;94;95;100;93;93;95;94,task:2;informational:52;navigational:6;commercial:30;transactional:10
Searing Terms and Techniques,16,6324,26;29;98;98;98;99;99;100;100;100;100;100,task:2;informational:80;navigational:5;commercial:10;transactional:3
Immersion Blenders,18,1096,81;89;100;54;91;92;91;61;88;89;90;93,task:5;informational:37;navigational:4;commercial:37;transactional:17
Torre de cocção para forno e micro-ondas,18,2165,47;62;85;81;80;82;82;100;92;92;92;91,task:2;informational:58;navigational:4;commercial:26;transactional:10
Assadeiras Tramontina,24,2885,84;99;100;54;54;58;59;53;58;58;58;57,task:2;informational:34;navigational:21;commercial:14;transactional:29
Panelas Cuisinox,21,3484,45;19;20;19;43;44;44;100;91;91;91;91,task:2;informational:44;navigational:31;commercial:13;transactional:10
Fogões Portáteis,17,1549,55;80;85;82;85;90;91;93;99;100;93;94,task:3;informational:52;navigational:1;commercial:30;transactional:14
Airfryer Philips Walita Ri9252,17,581,58;72;72;95;91;95;100;86;81;80;87;80,task:2;informational:56;navigational:15;commercial:18;transactional:9
Forno Fischer de Embutir a Gás,28,1589,86;100;100;52;58;61;65;48;71;80;56;54,task:2;informational:45;navigational:29;commercial:12;transactional:12
Meal Time,16,78,67;76;79;79;89;90;90;92;100;100;100;100,task:12;informational:44;navigational:35;commercial:3;transactional:6
Blender and Mixer Appliances,15,1212,34;38;47;50;100;99;96;76;70;69;69;75,task:5;informational:46;navigational:4;commercial:33;transactional:12
Frigideiras e panelas antiaderentes,17,405,63;72;73;60;97;99;100;78;64;43;43;43,task:2;informational:49;navigational:4;commercial:35;transactional:10
Frigelar Brasil: Refrigeração e Ar Condicionado,61,37243,91;98;98;100;72;72;72;78;76;76;76;76,informational:27;navigational:54;commercial:9;transactional:10
Formas e assadeiras para forno,19,198,43;76;87;54;53;54;67;91;100;68;69;52,task:3;informational:48;navigational:1;commercial:39;transactional:9
BBQ Grills,22,6147,64;74;75;38;98;100;100;96;89;89;91;90,task:3;informational:43;navigational:9;commercial:31;transactional:14
Conjuntos de Assadeiras,17,619,69;100;98;87;80;83;81;84;84;85;86;85,task:7;informational:42;navigational:4;commercial:36;transactional:11
Tachos e fritadeiras elétricas,16,1091,43;51;56;55;55;54;52;50;67;100;98;100,task:5;informational:55;navigational:7;commercial:23;transactional:10
Panelas Kitchenaid,16,202,71;95;100;99;98;97;92;98;94;95;95;93,task:3;informational:47;navigational:5;commercial:26;transactional:19
Pratos de Micro-ondas,29,10088,22;28;35;50;91;93;93;100;94;94;94;94,task:5;informational:56;navigational:4;commercial:26;transactional:9
Fornos elétricos Philco,54,12436,40;45;50;100;57;58;58;63;62;63;62;62,task:5;informational:54;navigational:8;commercial:13;transactional:20
Forno a gás no Brasil,21,2880,84;98;99;62;96;100;100;91;93;93;92;92,task:2;informational:56;navigational:4;commercial:32;transactional:6
Processadores de Alimentos Kitchenaid,21,933,65;100;100;94;86;91;91;85;89;88;90;87,informational:46;navigational:18;commercial:18;transactional:18
Torradeiras elétricas,37,12648,100;45;49;52;71;71;71;61;62;62;62;62,task:2;informational:35;navigational:4;commercial:40;transactional:19
Processadores Fun Kitchen,18,738,25;28;35;24;53;52;51;100;72;42;39;41,task:5;informational:58;navigational:5;commercial:22;transactional:10
Panelas Grill Elétricas,20,2447,86;99;100;48;95;99;100;43;45;45;45;44,task:4;informational:44;navigational:5;commercial:35;transactional:12
Frigideiras 28 cm,17,447,72;99;98;95;89;88;90;100;91;92;99;97,task:7;informational:45;navigational:1;commercial:30;transactional:17
Termostatos de fritadeira,18,1239,50;53;54;49;58;59;57;98;98;96;96;100,task:5;informational:58;navigational:5;commercial:20;transactional:12
AirFree Purifiers,17,1893,71;79;79;79;76;79;80;99;99;99;100;100,task:2;informational:62;navigational:5;commercial:23;transactional:8
Processadores de Legumes Elétricos,17,1049,57;72;74;88;100;100;96;64;70;74;69;70,task:5;informational:54;navigational:2;commercial:26;transactional:13
Pressure Cooker Essentials,23,2773,38;47;48;48;99;100;100;81;90;90;89;88,task:8;informational:57;navigational:4;commercial:18;transactional:13
Dyson Hair Straighteners,16,287,49;73;75;72;74;54;77;85;100;98;85;85,task:1;informational:56;navigational:18;commercial:15;transactional:10
Mini fogões e fogareiros,19,782,100;53;54;52;48;51;51;74;56;56;56;55,task:2;informational:63;navigational:5;commercial:19;transactional:11
Fogões e Cooktops por Indução Portátil,19,2101,72;83;83;81;78;81;82;84;100;97;97;97,task:5;informational:45;navigational:4;commercial:32;transactional:14
Marmita Banho-Maria,28,3180,51;56;56;80;100;100;100;82;80;80;82;82,task:2;informational:72;navigational:5;commercial:17;transactional:4
Fornos Venax embutidos,24,2217,89;100;100;56;81;84;84;83;91;98;85;85,task:2;informational:49;navigational:15;commercial:16;transactional:18
Batatas: Cozinha Rápida no Micro-ondas e na Panela de Pressão,160,107950,12;21;16;46;90;90;90;100;100;100;100;100,task:8;informational:74;navigational:2;commercial:8;transactional:8
Espremedores de batata,22,8387,73;83;43;54;99;100;100;94;91;91;90;90,task:5;informational:53;navigational:4;commercial:27;transactional:11
Pudim no Forno Elétrico,25,4352,53;60;60;36;84;86;86;90;100;99;96;96,task:2;informational:75;navigational:5;commercial:11;transactional:7
Frigideiras para panquecas,16,930,34;46;49;55;100;96;95;50;42;42;100;90,task:2;informational:38;navigational:2;commercial:48;transactional:10
Panela de pressão elétrica,27,6210,28;36;38;50;48;50;50;91;100;98;94;93,task:2;informational:57;navigational:10;commercial:16;transactional:15
Fogões e Cooktops Híbridos,20,866,50;58;100;81;61;37;37;50;51;50;52;53,task:5;informational:53;navigational:4;commercial:30;transactional:8
frigideiras com tampa,18,1761,68;96;100;89;86;92;94;96;95;96;94;94,task:7;informational:55;navigational:8;commercial:21;transactional:9
Frango empanado,17,165,41;50;50;100;77;57;51;54;55;60;58;67,task:7;informational:70;navigational:5;commercial:11;transactional:7
Churrasqueiras Arke,22,3348,76;98;100;98;92;98;98;94;94;94;94;93,task:1;informational:27;navigational:40;commercial:14;transactional:18
Micro-ondas Bemol,15,141,4;9;9;12;14;11;9;100;53;14;12;15,task:7;informational:32;navigational:19;commercial:15;transactional:27
Mini sanduicheiras,17,453,63;97;99;87;86;92;93;87;88;100;82;84,task:3;informational:53;navigational:4;commercial:29;transactional:11
Forno elétrico de embutir Carrefour,17,2082,53;78;77;41;80;80;79;42;44;43;97;100,task:1;informational:19;navigational:48;commercial:7;transactional:25
Panelas Roichen,18,1054,24;53;58;49;42;38;47;100;77;69;63;64,task:3;informational:52;navigational:14;commercial:28;transactional:3
Frango assado,223,130751,23;24;25;32;39;39;39;100;65;65;65;65,task:8;informational:72;navigational:2;commercial:10;transactional:8
Forno Elétrico com Espeto Giratório,16,1416,18;21;22;20;46;24;26;56;38;77;92;100,task:5;informational:65;navigational:5;commercial:15;transactional:10
Desfiadores de Frango e Carne,21,6901,37;42;41;51;99;100;100;94;90;90;91;91,task:10;informational:47;navigational:4;commercial:28;transactional:11
Magnetron de Micro-ondas,41,30430,25;28;17;84;84;84;84;100;100;100;100;100,task:2;informational:60;navigational:5;commercial:19;transactional:14
Foodz Online Shopping,16,100,20;96;100;70;70;89;38;20;20;19;19;19,task:4;informational:20;navigational:28;commercial:21;transactional:27
frigideiras de cerâmica,16,150,58;68;77;72;71;99;100;71;71;64;65;66,task:3;informational:45;navigational:4;commercial:37;transactional:11
Forno Embutido a Gás/Elétrico,118,60574,88;88;36;61;75;75;75;100;80;80;80;80,task:5;informational:56;navigational:3;commercial:23;transactional:13
Frigideiras MTA,16,473,19;50;63;49;21;25;24;51;61;100;98;75,task:3;informational:29;navigational:23;commercial:33;transactional:12
Fornos Kilocal,15,142,78;78;86;88;86;87;88;94;96;96;100;96,task:7;informational:21;navigational:51;commercial:10;transactional:11
Lancheiras térmicas Up4You,15,174,19;21;21;52;82;100;50;42;37;37;34;32,task:3;informational:33;navigational:40;commercial:7;transactional:17
Pot Pie & Pot Roast Recipes,24,4633,25;31;31;55;99;100;100;94;96;96;96;96,task:5;informational:78;navigational:5;commercial:8;transactional:4
Churrasqueiras Makeer,16,135,45;80;88;87;100;55;66;48;49;50;50;50,task:3;informational:24;navigational:36;commercial:14;transactional:23
Fogões com Forno Elétrico,33,8762,23;31;41;54;99;100;100;74;84;84;84;84,task:2;informational:49;navigational:5;commercial:33;transactional:11
Panelas elétricas Arno,18,1284,42;61;68;62;59;60;59;77;74;100;74;82,task:5;informational:43;navigational:6;commercial:34;transactional:12
Frigideiras Tramontina,35,9346,96;100;50;50;56;57;57;54;50;49;49;50,informational:54;navigational:7;commercial:16;transactional:23
Forno Elétrico de Embutir,20,1560,84;99;100;98;86;88;97;66;67;69;69;69,task:5;informational:41;navigational:4;commercial:39;transactional:11
Cooktops com Forno Embutido,34,19149,42;46;49;60;90;90;90;100;95;95;95;95,task:5;informational:53;navigational:9;commercial:26;transactional:7
Churrasqueiras de Fogão,17,438,32;36;38;83;100;98;96;91;66;68;50;50,task:5;informational:63;navigational:5;commercial:19;transactional:8
Brastemp fogões BFS5NCR,17,1157,24;65;74;40;44;39;45;70;38;100;81;81,task:2;informational:19;navigational:31;commercial:44;transactional:4
Grills e Sanduicheiras no Brasil,15,567,20;100;81;64;62;61;33;44;40;78;69;46,task:3;informational:55;navigational:14;commercial:12;transactional:16
Dyson Home Air Devices,17,141,42;45;50;51;71;69;67;100;100;50;50;50,task:1;informational:50;navigational:12;commercial:17;transactional:20
hand dryers,15,59,42;46;46;69;66;98;100;64;68;41;42;41,task:10;informational:44;navigational:5;commercial:27;transactional:14
Forno Elétrico Mueller,36,6723,48;60;64;73;94;95;97;100;100;99;99;98,informational:54;navigational:21;commercial:16;transactional:9
Panelas Le Creuset antiaderentes,16,184,61;70;73;70;68;71;73;100;92;84;84;87,task:3;informational:42;navigational:4;commercial:29;transactional:22
Micro-ondas Havan,16,984,85;100;100;61;58;60;60;91;71;73;65;66,task:3;informational:29;navigational:30;commercial:18;transactional:20
Churrasqueiras Elétricas Embutidas,16,1757,86;99;100;99;51;54;56;64;66;66;66;66,task:2;informational:52;navigational:4;commercial:32;transactional:10
Frango frito no balde,20,9157,26;33;34;86;43;45;44;89;100;100;100;99,task:2;informational:43;navigational:5;commercial:28;transactional:22
Forno Elétrico Mondial,48,9048,89;100;50;54;99;100;100;74;92;92;97;97,task:2;informational:39;navigational:27;commercial:22;transactional:10
Forno elétrico Britânia,36,3646,88;98;100;100;47;50;50;51;51;51;53;53,task:5;informational:44;navigational:15;commercial:22;transactional:14
Fogões Brastemp com forno,16,321,65;79;85;100;100;100;98;44;44;64;54;63,task:2;informational:63;navigational:5;commercial:15;transactional:15
Micro-ondas LG Neochef,23,1442,29;37;49;46;75;86;83;100;80;82;84;85,task:1;informational:45;navigational:25;commercial:17;transactional:12
Mini Fans,18,841,42;49;51;56;70;80;72;100;94;88;88;84,task:2;informational:54;navigational:9;commercial:29;transactional:6
Forno Brastemp Embutido 67L,16,1184,45;56;58;53;62;55;53;84;72;79;95;100,informational:51;navigational:9;commercial:28;transactional:12
Panasonic micro-ondas,42,8108,91;100;50;57;93;94;95;68;75;85;78;77,task:5;informational:38;navigational:10;commercial:27;transactional:20
Hot Containers,19,5326,53;60;59;59;55;56;58;94;99;99;100;100,task:3;informational:71;navigational:5;commercial:10;transactional:11
ferro a vapor Black & Decker FX3060,18,1923,36;38;39;39;82;92;87;80;100;88;88;88,task:5;informational:49;navigational:27;commercial:14;transactional:5
Maquinas de Salgados Interlaser e Jetfood,17,1151,44;56;56;75;97;100;94;71;92;92;95;95,task:5;informational:26;navigational:25;commercial:16;transactional:28
Cortadores e Fatiadores de Batata,25,5490,28;36;46;55;79;80;80;100;53;53;54;53,task:8;informational:49;navigational:5;commercial:21;transactional:17
Assadeiras e formas de inox,18,1355,81;87;88;90;89;94;96;95;94;94;94;100,task:5;informational:42;navigational:4;commercial:30;transactional:19
Forno elétrico em lojas brasileiras,15,987,23;53;71;44;44;49;58;53;54;84;85;100,informational:11;navigational:59;commercial:11;transactional:19
Airstream RVs,24,869,36;46;97;100;84;87;87;70;63;63;63;62,task:2;informational:59;navigational:22;commercial:9;transactional:8
Churrasqueiras,16,435,83;97;100;99;64;66;65;59;62;54;62;63,task:5;informational:50;navigational:4;commercial:25;transactional:16
Cooktops e Ponto Frio,15,213,12;46;74;50;64;36;32;79;61;100;89;99,task:7;informational:18;navigational:47;commercial:10;transactional:18
torradeiras Oster,16,1065,56;75;80;73;65;69;70;72;99;100;91;85,task:10;informational:43;navigational:7;commercial:20;transactional:20
Forno Elétrico Espelhado,16,630,44;49;44;46;47;54;53;43;44;70;90;100,task:3;informational:31;navigational:38;commercial:24;transactional:4
Eletrodomésticos no Zoom,22,2376,85;100;100;99;75;78;82;97;86;87;93;94,task:5;informational:33;navigational:27;commercial:10;transactional:25
Micro-ondas de Embutir Fischer,32,4759,85;99;100;54;62;63;64;59;62;62;61;61,task:5;informational:36;navigational:19;commercial:26;transactional:14
Grill e Hamburguer,15,1180,60;84;87;84;87;93;93;98;100;100;100;99,task:7;informational:43;navigational:7;commercial:30;transactional:13
Assadeiras e formas de alumínio,24,6196,48;55;56;32;97;100;100;66;65;65;65;65,task:2;informational:62;navigational:4;commercial:27;transactional:5
Forno de Embutir Mueller,20,856,42;56;55;55;64;68;63;65;81;100;78;79,task:3;informational:35;navigational:35;commercial:15;transactional:12
Big Green Egg Ceramic Grill,18,169,44;89;100;89;75;44;45;46;85;94;51;50,task:3;informational:47;navigational:21;commercial:18;transactional:11
Batata pré-frita McCain SureCrisp,17,502,53;55;55;55;55;56;56;61;100;99;98;98,task:2;informational:61;navigational:10;commercial:21;transactional:6
Micro-ondas e Fornos de Micro-ondas,361,378717,18;21;22;100;45;45;45;46;46;46;46;46,task:8;informational:45;navigational:8;commercial:28;transactional:11
Pans and Cookware,17,4660,30;15;16;15;98;100;100;84;85;85;84;84,task:2;informational:42;navigational:22;commercial:16;transactional:18
Zojirushi Rice Cookers,15,65,32;32;37;42;100;40;40;36;35;38;49;70,task:3;informational:42;navigational:12;commercial:18;transactional:25
Frango Defumado,38,11883,28;33;34;83;89;90;90;100;97;97;97;97,task:5;informational:61;navigational:5;commercial:11;transactional:18
Churrasqueiras e Defumadores,24,4452,46;52;51;62;53;55;56;100;52;52;52;52,task:2;informational:55;navigational:4;commercial:29;transactional:10
Forno Elétrico Progas,22,1517,83;93;94;48;43;47;46;100;71;72;94;100,informational:47;navigational:31;commercial:13;transactional:9
Forno Elétrico Black & Decker,18,723,63;85;82;75;79;83;84;100;85;86;76;75,task:7;informational:27;navigational:42;commercial:8;transactional:16
Churrasqueiras a gás e híbridas,18,211,100;42;45;78;76;77;85;77;78;73;74;79,task:8;informational:32;commercial:55;transactional:5
Churrasqueira com Cooktop,16,299,85;100;91;54;47;46;46;46;48;49;55;57,task:3;informational:70;navigational:5;commercial:17;transactional:5
Panelas Elétricas Multicook,21,3898,33;39;41;30;98;100;100;83;62;62;61;60,task:7;informational:55;navigational:11;commercial:16;transactional:11
Forno Embutido Panasonic,16,306,36;44;43;41;39;92;70;96;65;100;73;69,task:7;informational:31;navigational:18;commercial:19;transactional:25
Churrasqueiras Refracon,16,678,53;71;71;67;68;72;68;95;93;100;73;72,task:3;informational:24;navigational:45;commercial:21;transactional:7
Tecno Eletrodomésticos,19,511,38;46;49;47;58;60;60;100;77;85;52;51,task:12;informational:40;navigational:11;commercial:30;transactional:7
Fun Kitchen: Panelas Elétricas e Utensílios,29,6040,44;23;24;45;70;71;71;100;84;86;80;80,task:3;informational:54;navigational:6;commercial:26;transactional:11
Micro-ondas Philco,43,19282,95;100;49;57;94;94;95;96;100;100;100;100,task:3;informational:54;navigational:16;commercial:13;transactional:14
Stovetop and Cooktop Essentials,17,2205,12;13;14;17;18;19;18;100;20;20;19;19,task:2;informational:66;navigational:2;commercial:24;transactional:6
Cast Iron Cookware,25,3016,45;51;51;66;96;98;100;73;95;95;94;94,task:4;informational:55;navigational:3;commercial:26;transactional:12
Potato Chips,21,2040,34;37;38;66;98;99;99;76;100;100;96;96,task:2;informational:52;navigational:8;commercial:15;transactional:23
Cadence Grill para Hambúrguer,15,405,36;84;100;72;80;73;53;44;43;50;47;77,task:3;informational:54;navigational:12;commercial:17;transactional:14
Grilling Burgers,18,2477,96;100;100;90;66;67;67;79;79;79;79;79,task:5;informational:70;navigational:8;commercial:10;transactional:7
Secadores de cabelo com difusor,18,3788,35;44;44;44;22;22;24;98;100;99;100;99,task:3;informational:50;navigational:4;commercial:32;transactional:11
Micro-ondas sem prato e flat,22,1919,38;45;46;31;28;29;30;100;50;50;50;50,task:2;informational:62;navigational:4;commercial:25;transactional:7
Aparelhos e Acessórios de Cozinha,15,545,6;33;44;36;36;39;28;100;85;78;92;70,task:3;informational:60;navigational:9;commercial:18;transactional:10
Essential Oil Diffusers,21,2539,37;41;31;31;64;66;66;72;100;100;100;99,task:5;informational:57;navigational:2;commercial:29;transactional:7
Termocirculadores Sous Vide,18,1704,28;29;30;37;37;42;42;100;100;100;100;100,task:8;informational:62;navigational:2;commercial:25;transactional:3
Micro-ondas Samsung,18,1808,44;67;68;41;43;33;34;100;43;51;55;61,task:2;informational:68;navigational:10;commercial:15;transactional:5
Máquinas de Pipoca,27,6009,54;65;64;66;63;66;67;100;98;98;99;98,task:2;informational:54;navigational:5;commercial:25;transactional:14
Fatiadores de frios manuais,15,561,87;100;88;94;94;97;98;50;52;51;52;51,task:3;informational:46;navigational:4;commercial:42;transactional:5
Crock Pot & Slow Cooker Essentials,36,7909,50;58;41;58;74;78;78;96;100;100;100;100,task:2;informational:52;navigational:2;commercial:34;transactional:10
Churrasqueiras elétricas giratórias,18,1832,69;97;100;93;82;83;89;81;90;90;89;88,task:3;informational:55;navigational:4;commercial:28;transactional:10
Sanduicheiras Electrolux,19,1867,47;64;62;52;52;61;61;63;66;66;100;96,task:5;informational:27;navigational:39;commercial:11;transactional:18
fornos elétricos Amazon Brasil,17,193,25;25;19;16;19;18;40;100;92;20;20;23,task:1;informational:27;navigational:46;commercial:11;transactional:15
Forno Salamandra e Gratinadores,20,1187,23;25;25;52;82;82;82;100;67;64;64;65,task:2;informational:62;navigational:5;commercial:23;transactional:8
Frigideiras para Indução com Revestimento Cerâmico,34,8296,29;37;39;43;90;92;92;96;100;100;100;100,task:5;informational:46;navigational:4;commercial:36;transactional:9
Brastemp Maxi Micro-ondas,22,541,59;69;100;60;41;42;41;62;57;60;51;51,task:2;informational:62;navigational:15;commercial:16;transactional:5
Turbo BBQ Grills,18,764,51;59;61;46;64;65;69;90;100;95;96;98,task:10;informational:35;navigational:4;commercial:39;transactional:12
Micro-ondas Electrolux,96,54346,63;64;68;100;90;90;90;90;98;98;98;98,informational:42;navigational:33;commercial:12;transactional:13
Josper: grelhadores e fornos,19,1765,24;25;25;31;31;31;31;100;100;100;100;100,task:2;informational:50;navigational:17;commercial:20;transactional:11
Popcorn Machines & Makers,19,413,34;54;59;59;58;66;74;45;45;49;49;100,task:7;informational:46;navigational:1;commercial:24;transactional:22
Thermomix e Bimby: Panelas Multifuncionais,53,51830,14;15;19;75;92;92;92;100;100;100;100;100,task:5;informational:61;navigational:7;commercial:14;transactional:13
Frangueiras e Acessórios de Grelhar,22,2499,61;73;51;59;98;100;100;72;69;68;69;68,task:4;informational:47;navigational:9;commercial:29;transactional:11
Churrasqueiras e grills elétricos,20,35444,29;31;14;100;46;46;46;62;62;62;62;62,task:2;informational:50;navigational:4;commercial:36;transactional:8
LG Refrigerators,15,354,7;16;19;17;23;25;45;9;9;100;27;32,task:7;informational:30;navigational:23;commercial:18;transactional:22
Frango empanado e nuggets,32,4996,51;62;65;76;77;81;80;93;100;100;100;99,task:7;informational:59;navigational:5;commercial:16;transactional:13
Ashtray Variants and Accessories,20,702,66;82;83;82;75;80;81;98;100;100;99;98,task:10;informational:54;navigational:1;commercial:25;transactional:10
Fornos com convecção,55,12061,40;47;48;57;86;88;88;100;99;99;99;99,task:5;informational:62;navigational:4;commercial:26;transactional:3
Forno Continental Embutido,41,3801,86;98;100;49;54;55;55;54;50;50;49;49,task:2;informational:54;navigational:15;commercial:20;transactional:9
Fones Alienware,17,628,76;90;88;86;84;90;84;100;46;45;47;52,task:2;informational:58;navigational:4;commercial:30;transactional:6
Deepcool AK400 Air Coolers,19,6572,62;80;86;88;90;91;91;98;100;100;100;98,task:3;informational:48;navigational:13;commercial:19;transactional:17
Micro-ondas Britânia,19,676,64;74;100;87;71;72;71;55;54;58;52;53,informational:53;navigational:24;commercial:16;transactional:7
Tostex Sanduicheiras,17,4325,33;41;44;38;95;96;95;100;97;96;96;95,task:4;informational:39;navigational:24;commercial:28;transactional:5
Mini Processadores de Alimentos,27,9681,43;47;50;50;100;100;100;51;49;50;50;49,task:5;informational:34;navigational:4;commercial:41;transactional:16
Frigideiras Hercules,18,661,85;91;91;90;57;94;71;100;95;73;73;82,task:2;informational:45;navigational:14;commercial:30;transactional:9
Churrasqueiras Elétricas Multilaser,17,222,20;47;62;39;37;25;24;100;79;31;28;28,task:7;informational:33;navigational:38;commercial:13;transactional:9
Tostadeiras de Pão,22,1354,84;100;100;99;54;56;56;74;74;74;74;74,task:5;informational:50;navigational:4;commercial:32;transactional:9
Eletrodomésticos para Cozinha,70,27782,35;38;50;72;80;80;80;93;100;100;100;100,task:2;informational:62;navigational:2;commercial:26;transactional:8
Food Photography & Imagery,18,119,8;24;26;86;73;100;8;13;9;9;8;8,task:17;informational:67;navigational:2;commercial:11;transactional:3
Cozedores de Ovos Elétricos,60,34446,13;16;25;40;71;72;72;98;100;100;100;100,task:3;informational:58;navigational:5;commercial:20;transactional:14
Samsung Galaxy A235M/A236M (Smartphones),28,7088,31;37;37;32;65;67;67;95;98;98;100;100,task:2;informational:57;navigational:7;commercial:30;transactional:4
Airbuds and Wireless Earbuds,19,9204,14;18;20;82;74;72;71;94;100;100;94;94,task:5;informational:55;navigational:5;commercial:23;transactional:12
Cooktops de Indução Fischer,18,530,74;83;82;80;42;42;49;100;65;65;47;49,task:2;informational:54;navigational:15;commercial:18;transactional:11
Induction Cooktops & Stoves,21,1861,19;27;30;33;83;84;85;100;93;93;92;93,task:4;informational:54;navigational:4;commercial:28;transactional:10
Kettle Corn Recipes,15,277,84;99;100;92;90;94;96;79;81;81;81;81,task:10;informational:68;navigational:2;commercial:5;transactional:15
Forno elétrico cinza,16,223,7;34;29;18;18;34;18;87;100;23;23;23,task:3;informational:40;navigational:11;commercial:32;transactional:14
Panelas e Utensílios de Cozinha,15,657,69;91;95;93;93;91;100;96;96;96;100;99,task:10;informational:38;navigational:7;commercial:37;transactional:8
Assadeiras para Biscoitos,20,573,79;100;79;72;73;76;62;99;99;95;95;96,task:2;informational:51;navigational:2;commercial:35;transactional:10
Mallory Sanduicheiras e Grills,18,339,45;87;100;86;81;59;56;54;52;46;48;49,task:5;informational:43;navigational:10;commercial:20;transactional:22
Fogão Americano,17,372,20;29;32;46;45;39;39;100;71;35;34;35,task:2;informational:61;navigational:15;commercial:19;transactional:3
Fritadeiras a gás com 2 cubas,18,91,31;34;36;71;99;100;62;35;34;35;34;34,task:7;informational:23;navigational:4;commercial:55;transactional:11
Air Bikes for Crossfit & Fitness,33,16091,35;40;22;86;98;98;99;100;100;100;100;100,task:2;informational:58;navigational:5;commercial:28;transactional:7
Oster Grill e Sanduicheiras,23,3128,65;90;94;90;86;93;95;89;91;90;100;100,task:3;informational:47;navigational:7;commercial:20;transactional:23
Fontignac Panelas,19,403,29;34;30;75;98;100;98;72;51;25;25;26,task:5;informational:59;navigational:13;commercial:20;transactional:3
Waffle de Bolha,17,1235,80;89;88;97;79;78;80;81;86;91;90;100,task:8;informational:60;navigational:5;commercial:12;transactional:15
Brastemp Embutir Micro-ondas,16,710,53;72;76;69;63;67;66;74;83;100;84;95,task:3;informational:35;navigational:35;commercial:19;transactional:8
Casserole Dishes & Bakeware,19,982,71;80;51;82;99;100;95;87;82;82;81;81,task:2;informational:55;navigational:4;commercial:31;transactional:8
Frigideiras Zwilling,15,53,81;77;97;83;83;84;88;83;84;92;100;95,task:3;informational:47;navigational:16;commercial:12;transactional:22
Fogões e Cooktops Embutidos (Indução e Gás),15,489,53;69;100;85;72;74;88;70;84;92;76;80,task:7;informational:47;navigational:4;commercial:31;transactional:11
Sanduicheiras domésticas,15,392,16;22;27;24;38;36;23;60;53;100;98;89,task:7;informational:31;navigational:26;commercial:17;transactional:19
Omeleteiras Elétricas,18,5392,91;100;50;48;45;46;46;48;54;54;53;53,task:5;informational:40;navigational:4;commercial:30;transactional:21
Fornos Tecnopizza,15,139,71;76;79;79;95;100;82;82;83;83;83;83,task:3;informational:32;navigational:46;commercial:11;transactional:8
