name,prompts_count,volume,volume_trend,intents
Lavadoras e secadoras Midea,73,45773,27;29;31;31;69;69;69;100;85;85;85;86,task:3;informational:43;navigational:17;commercial:19;transactional:18
Radiadores no Brasil,28,45018,30;14;15;90;99;100;100;100;100;100;100;100,task:2;informational:43;navigational:8;commercial:33;transactional:14
Frost Free e Degelo em Geladeiras,100,44476,65;81;84;95;88;89;89;99;100;100;100;100,task:5;informational:78;navigational:5;commercial:7;transactional:5
Cervejeiras e Geladeiras para Cerveja,59,41007,83;85;93;100;95;95;95;99;100;100;100;100,task:2;informational:46;navigational:2;commercial:39;transactional:11
Whirlpool e Consul no Brasil,53,37773,25;28;31;48;95;95;95;89;100;100;100;100,task:2;informational:43;navigational:27;commercial:19;transactional:9
Frigelar Brasil: Refrigeração e Ar Condicionado,59,37243,91;98;98;100;72;72;72;78;76;76;76;76,informational:27;navigational:54;commercial:9;transactional:10
Geladeiras Midea,66,36637,38;45;46;69;88;89;89;87;100;100;100;100,task:2;informational:48;navigational:17;commercial:21;transactional:12
Schneider Electric Brasil,33,36173,30;18;20;37;97;98;98;100;100;100;100;100,task:4;informational:32;navigational:48;commercial:9;transactional:7
Geladeiras Panasonic no Brasil,98,32604,99;100;43;47;50;50;50;55;53;53;53;53,informational:50;navigational:9;commercial:28;transactional:13
Ar Condicionado Electrolux no Brasil,113,31633,30;31;33;39;73;73;73;100;67;67;67;67,task:2;informational:49;navigational:16;commercial:16;transactional:17
Grupo Flextronics no Brasil,35,30926,98;94;96;95;100;100;100;89;89;90;90;89,task:3;informational:53;navigational:26;commercial:12;transactional:6
Câmaras Frias e Refrigeração Comercial,89,29860,49;52;57;75;83;84;84;100;100;99;99;99,task:3;informational:59;navigational:4;commercial:28;transactional:6
Coolers de Vinho e Bebidas,31,28677,17;20;24;85;86;86;87;99;100;100;100;100,task:5;informational:61;navigational:4;commercial:22;transactional:8
Eletrodomésticos para Cozinha,70,27782,35;38;50;72;80;80;80;93;100;100;100;100,task:2;informational:62;navigational:2;commercial:26;transactional:8
Relés e protetores térmicos para geladeiras,75,27756,15;19;29;56;79;79;79;99;100;100;100;100,task:10;informational:54;navigational:5;commercial:23;transactional:8
Dufrio ar condicionado Brasil,38,27312,82;94;98;96;50;51;51;100;99;99;99;99,task:1;informational:31;navigational:51;commercial:7;transactional:10
Motores de Geladeira,53,27302,18;22;25;36;98;98;98;100;99;99;99;99,task:2;informational:64;navigational:5;commercial:19;transactional:10
Geladeiras com freezer embaixo,57,26686,98;100;46;51;64;64;64;77;75;75;75;75,task:5;informational:39;navigational:4;commercial:42;transactional:10
Caixas térmicas e coolers,54,26472,68;69;72;80;90;90;90;100;100;100;100;100,task:2;informational:40;navigational:4;commercial:35;transactional:19
Expositores de Geladeira,22,24750,94;97;100;85;82;82;82;83;82;82;82;82,task:5;informational:43;navigational:4;commercial:38;transactional:10
Geladeiras: melhores marcas e custo-benefício,67,24218,24;27;33;45;88;89;89;98;100;100;100;100,task:5;informational:42;navigational:1;commercial:48;transactional:4
Vedação de Geladeira: borrachas e gaxetas,50,23867,21;24;33;67;91;91;91;99;100;100;100;100,task:5;informational:63;navigational:4;commercial:16;transactional:12
Midea Brasil: Eletrodomésticos e Logotipos,46,22926,71;73;79;89;93;93;93;100;100;100;100;100,task:2;informational:32;navigational:44;commercial:13;transactional:9
Geladeiras Samsung no Brasil,63,21652,99;100;100;43;42;42;42;62;50;50;50;50,task:2;informational:50;navigational:8;commercial:18;transactional:22
Geladeiras de 3 portas,67,21573,99;100;44;49;58;58;58;60;54;54;54;54,task:8;informational:54;navigational:4;commercial:26;transactional:8
Frigobares Consul,37,21522,97;100;45;50;63;63;63;97;97;99;98;98,informational:38;navigational:30;commercial:23;transactional:9
Conserto de Geladeiras e Assistência Técnica,34,21060,62;67;71;72;63;64;64;100;100;100;100;100,task:5;informational:21;navigational:18;commercial:18;transactional:38
Brastemp Retrô: Frigobar e Geladeira,45,20987,100;97;42;46;48;48;48;44;44;44;44;44,task:2;informational:41;navigational:26;commercial:17;transactional:14
Geladeiras Electrolux 240–260 litros,72,19852,53;48;54;57;96;97;97;95;100;100;100;100,task:2;informational:50;navigational:5;commercial:30;transactional:13
Ar condicionados Springer e Midea no Brasil,28,19013,39;44;45;73;100;100;100;98;99;99;99;99,task:3;informational:38;navigational:9;commercial:29;transactional:21
Ricardo Eletro e lojas de eletrodomésticos,52,18242,90;96;98;100;94;95;95;91;96;96;96;95,task:2;informational:51;navigational:29;commercial:12;transactional:6
Gás de Geladeira,73,18106,69;68;71;83;92;93;93;100;100;100;100;100,task:2;informational:74;navigational:5;commercial:12;transactional:7
Philco e Britânia: Eletrodomésticos no Brasil,41,17891,73;79;89;96;97;97;97;96;100;100;100;100,task:2;informational:56;navigational:18;commercial:16;transactional:8
Coldres de arma e acessórios,23,17843,17;23;24;96;29;30;30;100;100;100;100;100,task:8;informational:60;navigational:8;commercial:16;transactional:8
Geladeiras frost free Consul 300–342 L,66,16502,41;46;50;50;100;100;100;86;87;87;87;87,task:2;informational:52;navigational:9;commercial:23;transactional:14
Geladeiras LG,37,16014,93;96;100;46;48;48;48;53;64;64;64;64,task:2;informational:49;navigational:13;commercial:24;transactional:12
Geladeiras Consul com gelo seco,50,15804,23;29;32;67;81;82;82;99;100;100;100;100,task:5;informational:55;navigational:4;commercial:27;transactional:9
Freezers Electrolux pt,37,15490,92;97;100;46;44;46;46;46;97;97;98;98,task:2;informational:19;navigational:31;commercial:15;transactional:33
Peças para Geladeira e Fogão Electrolux/Consul,37,14892,29;35;40;65;90;90;91;96;100;100;100;100,task:5;informational:30;navigational:12;commercial:34;transactional:19
Geladeiras Electrolux 2 portas,46,14650,98;100;46;46;45;45;45;48;48;48;48;48,task:2;informational:42;navigational:25;commercial:17;transactional:14
Geladeiras Bosch,30,14193,27;30;32;70;79;80;82;99;100;100;100;100,task:2;informational:62;navigational:8;commercial:21;transactional:7
Geladeiras 2 portas e side by side,38,14122,54;60;71;84;88;88;88;100;95;95;95;95,task:2;informational:54;navigational:2;commercial:32;transactional:10
Geladeiras e Freezers,26,13701,18;23;24;44;80;81;81;90;100;100;100;100,task:6;informational:69;navigational:4;commercial:16;transactional:5
Estabilizadores e Nobreaks para Geladeiras,30,13513,33;39;37;40;75;76;77;99;100;100;100;100,task:5;informational:60;navigational:3;commercial:27;transactional:5
Geladeiras Consul 450-451 litros,33,12967,31;39;42;42;39;40;40;48;99;99;99;100,task:5;informational:42;navigational:4;commercial:33;transactional:16
Freezers Verticais e Mini Freezers,32,11943,96;100;48;51;54;54;54;52;53;53;53;53,task:5;informational:46;navigational:1;commercial:37;transactional:11
freezers Midea,28,11699,72;79;82;97;42;42;43;44;100;100;100;99,task:3;informational:42;navigational:16;commercial:17;transactional:22
Geladeiras Portáteis para Carros,41,11622,92;97;100;44;54;54;54;51;51;51;51;51,task:5;informational:57;navigational:5;commercial:20;transactional:13
Geladinhos e Sacolés,24,11333,73;77;78;83;92;94;94;95;100;100;99;99,task:2;informational:80;navigational:5;commercial:10;transactional:3
Geladeiras Electrolux DF42/DW42X,41,10897,42;50;51;27;41;42;43;100;100;100;100;100,task:3;informational:53;navigational:25;commercial:12;transactional:7
Geladeiras Electrolux DF50,47,10795,17;24;25;38;62;63;63;100;97;98;98;97,task:2;informational:61;navigational:15;commercial:15;transactional:7
Geladeiras Philco Side by Side,29,10704,67;75;41;41;42;43;43;41;94;100;96;96,task:1;informational:56;navigational:13;commercial:15;transactional:15
Conserto de Eletrodomésticos,21,10588,34;42;46;43;40;41;41;55;100;100;100;100,task:17;informational:35;navigational:2;commercial:29;transactional:17
Ventiladores e Climatizadores de Ar,40,10465,22;26;29;39;65;65;67;91;100;100;100;100,task:2;informational:61;navigational:10;commercial:19;transactional:8
Geladeiras 450 litros,19,10298,79;89;91;87;83;84;84;82;99;100;99;100,task:5;informational:39;navigational:4;commercial:42;transactional:10
Ventiladores no Brasil: ofertas e modelos,32,10110,29;35;37;100;68;69;69;60;62;62;61;61,informational:52;navigational:6;commercial:31;transactional:11
Equipamentos e Máquinas,17,9735,27;32;100;82;82;83;83;83;84;83;84;83,task:2;informational:68;navigational:5;commercial:19;transactional:6
Casa e Móveis Brasil,17,9690,27;32;32;31;31;32;32;99;99;100;99;99,task:5;informational:63;navigational:15;commercial:12;transactional:5
Comidas Congeladas no Brasil,21,9303,56;93;95;95;93;94;94;98;99;99;100;100,task:5;informational:71;navigational:5;commercial:15;transactional:4
Geladeiras Brastemp 588 litros,28,8956,93;100;60;62;55;56;57;72;74;73;73;72,task:8;informational:58;navigational:3;commercial:16;transactional:15
Frios e padarias no Brasil,19,8930,69;64;66;66;40;41;41;100;100;100;100;99,task:4;informational:61;navigational:6;commercial:21;transactional:8
Geladeiras e Freezers Brastemp 400L,45,8915,97;100;48;49;49;50;51;50;52;53;52;52,task:2;informational:38;navigational:14;commercial:28;transactional:18
Borrachas de Geladeira (Electrolux/Brastemp),27,8780,16;22;22;28;51;52;52;94;100;100;100;100,task:2;informational:49;navigational:5;commercial:26;transactional:18
Compressores de Geladeira,29,8648,19;26;27;33;68;69;70;92;100;100;100;100,task:2;informational:65;navigational:2;commercial:21;transactional:10
Freezers Consul 2 portas,40,8604,71;80;86;97;98;100;100;100;100;100;100;100,task:5;informational:40;navigational:7;commercial:29;transactional:19
Geladeiras Electrolux 480 litros,53,8543,71;80;45;100;48;49;50;52;55;55;55;55,task:2;informational:60;navigational:10;commercial:20;transactional:8
Peças de Ar Condicionado e Refrigeração,23,8452,88;98;100;53;84;85;85;97;98;98;98;98,task:2;informational:36;navigational:9;commercial:42;transactional:11
Eletrônicos e Gadgets no Brasil,38,8270,40;62;63;56;97;91;96;90;92;92;100;96,task:6;informational:66;navigational:5;commercial:17;transactional:6
Eletrodomésticos Viking no Brasil,29,8257,31;41;42;49;51;53;53;99;100;100;100;100,task:2;informational:49;navigational:17;commercial:16;transactional:16
Placas de Geladeira,31,8245,37;43;43;27;75;77;77;97;100;100;100;100,task:5;informational:52;navigational:5;commercial:22;transactional:16
Refrigerantes antigos do Brasil,45,8238,78;70;78;77;81;82;82;83;93;92;100;94,task:8;informational:70;navigational:3;commercial:13;transactional:6
Ventiladores Domésticos,24,7988,90;97;100;48;59;60;60;54;59;59;59;58,task:5;informational:42;navigational:5;commercial:34;transactional:14
Geladeiras Brastemp BRM44 375L,38,7903,86;97;100;99;76;77;77;97;100;100;99;99,task:1;informational:44;navigational:27;commercial:20;transactional:8
Peças de Refrigeração,26,7894,67;97;100;92;64;65;65;69;72;72;72;71,task:8;informational:48;navigational:20;commercial:16;transactional:8
Coifas e Depuradores Electrolux,39,7894,92;97;100;47;46;47;48;49;48;48;48;49,task:4;informational:34;navigational:26;commercial:22;transactional:14
Motores e Ventilação Brastemp de Geladeira,34,7849,17;22;25;48;95;96;96;99;100;100;100;100,task:2;informational:60;navigational:9;commercial:19;transactional:10
Refrigerantes Xereta,20,7835,85;93;94;93;27;30;30;99;99;100;100;100,task:3;informational:45;navigational:16;commercial:21;transactional:15
Linha Branca: Eletrodomésticos,25,7744,34;42;42;91;94;93;96;87;94;98;100;98,task:1;informational:69;navigational:14;commercial:12;transactional:4
Geladeiras de baixo consumo,43,7691,65;58;61;75;84;83;83;100;94;95;92;92,task:2;informational:64;navigational:4;commercial:24;transactional:6
"Freezer: tradução, plural e diferenças com congelador",35,7650,64;69;68;68;99;100;100;62;70;70;70;70,task:2;informational:79;navigational:2;commercial:9;transactional:8
Protetores de energia para geladeira,46,7627,19;27;33;76;79;81;81;100;97;97;99;98,task:2;informational:45;navigational:2;commercial:40;transactional:11
Refrigeração e Geladeiras,40,7211,89;92;90;93;97;98;99;96;98;98;98;100,task:8;informational:71;navigational:4;commercial:12;transactional:5
Geladeiras Consul 334 L,42,7205,26;35;36;50;54;56;56;84;100;100;96;94,informational:59;navigational:10;commercial:22;transactional:9
Geladeiras GE e assistência (General Electric),30,7034,27;72;74;81;96;98;98;93;100;99;100;100,task:2;informational:60;navigational:9;commercial:22;transactional:7
Sensores de Geladeira,50,7015,38;50;52;67;82;85;85;100;96;96;96;96,task:5;informational:59;navigational:4;commercial:19;transactional:13
Freezers e Cervejeiras Metalfrio,30,6833,93;99;100;44;42;43;43;45;43;43;43;42,task:2;informational:49;navigational:24;commercial:20;transactional:5
Geladeiras em aço inox,25,6792,20;29;29;34;99;100;100;73;77;77;77;77,task:3;informational:54;navigational:4;commercial:35;transactional:4
Geladeiras e Freezers Prosdocimo,26,6718,48;52;57;58;89;91;91;100;98;98;98;97,task:2;informational:57;navigational:19;commercial:19;transactional:3
Frigobar Midea no Brasil,21,6713,90;97;100;45;43;44;45;51;52;52;52;51,task:2;informational:37;navigational:23;commercial:22;transactional:16
Geladeiras e freezers Coca‑Cola,30,6694,36;47;48;64;68;71;72;100;94;94;94;93,task:5;informational:56;navigational:5;commercial:26;transactional:8
Geladeiras com portas reversíveis,33,6626,29;36;33;49;93;93;93;97;100;100;100;100,task:5;informational:69;navigational:4;commercial:20;transactional:2
Geladeiras e freezers usados no OLX Brasil,29,6523,85;95;100;97;89;91;92;92;94;94;94;93,task:3;informational:20;navigational:52;commercial:6;transactional:19
Geladeira Samsung RT53,16,6511,3;20;19;15;16;11;12;27;39;100;65;84,task:2;informational:62;navigational:15;commercial:10;transactional:11
Geladeiras em Promoção Casas Bahia,17,6504,9;32;31;22;23;13;18;19;23;23;44;100,task:2;informational:25;navigational:19;commercial:22;transactional:32
Geladeiras Esmaltec,33,6493,53;59;61;32;93;94;94;100;46;46;46;46,task:2;informational:53;navigational:14;commercial:22;transactional:9
Casa e compras Brasil,16,6379,63;75;76;72;74;77;67;82;83;92;91;100,task:5;informational:60;navigational:15;commercial:12;transactional:8
Poloar Ar Condicionado,18,6375,69;84;90;87;97;99;99;100;96;96;96;95,informational:48;navigational:21;commercial:18;transactional:13
Geladeiras Continental Frost Free,36,6346,90;97;100;86;51;52;52;48;48;48;48;47,task:2;informational:46;navigational:12;commercial:22;transactional:18
"Geladeiras: Potência, Voltagem e Frost Free",24,6235,42;71;69;74;99;100;100;94;96;96;95;95,task:2;informational:66;navigational:4;commercial:24;transactional:4
Geladeiras Consul 340 litros,39,6215,80;87;43;49;96;96;97;100;53;51;51;51,task:5;informational:56;navigational:5;commercial:18;transactional:16
Geladeiras: Medidas e Dimensões,31,6111,33;40;48;73;99;100;100;91;92;93;90;90,task:2;informational:74;navigational:5;commercial:16;transactional:3
"Geladeiras, freezers e móveis na Lojas Cem",27,6076,20;25;25;35;60;61;61;87;89;90;94;100,task:2;informational:32;navigational:33;commercial:14;transactional:19
Frigobar Electrolux e Similares,19,6062,88;96;99;99;98;99;99;100;50;50;49;49,task:8;informational:39;navigational:2;commercial:22;transactional:29
Black Friday Brasil: Casas Bahia e Geladeiras,16,6005,22;33;34;42;69;70;71;100;98;99;98;98,task:5;informational:29;navigational:13;commercial:33;transactional:20
Eletroportáteis de Cozinha,26,5956,23;26;26;26;90;91;91;99;100;100;100;100,task:2;informational:50;navigational:4;commercial:34;transactional:10
Geladeiras para Caminhão,30,5844,90;97;100;100;45;46;46;47;44;43;43;43,task:3;informational:32;navigational:4;commercial:48;transactional:13
Lâmpadas de Geladeira e Refrigeração,32,5839,24;34;35;42;82;84;85;100;95;95;97;99,task:2;informational:55;navigational:2;commercial:27;transactional:14
Comfrio Logística e Refrigeração,23,5691,61;72;81;100;98;100;100;97;92;92;94;94,task:2;informational:54;navigational:17;commercial:19;transactional:8
Ventiladores Mondial no Brasil,31,5660,90;97;100;47;44;45;45;45;47;47;47;46,task:2;informational:31;navigational:29;commercial:30;transactional:8
Pés e Suportes para Geladeira,32,5569,39;53;55;56;72;75;76;100;86;86;85;85,task:8;informational:46;navigational:4;commercial:25;transactional:17
Freezers verticais Consul,35,5560,77;91;100;99;83;84;85;88;92;93;92;92,task:3;informational:55;navigational:19;commercial:14;transactional:9
Geladeiras Hisense,29,5552,43;54;56;56;79;82;82;88;100;100;100;100,task:2;informational:50;navigational:12;commercial:19;transactional:17
Clima Rio Refrigeração,18,5525,61;78;83;78;76;78;79;100;99;100;100;99,task:1;informational:30;navigational:55;commercial:9;transactional:5
Freezers e refrigeradores de 1 porta,18,5523,87;97;100;100;99;100;100;49;51;51;51;51,task:2;informational:50;navigational:1;commercial:38;transactional:9
Geladeiras e Freezers usados no Brasil,27,5463,56;72;76;88;90;91;91;100;100;99;99;98,task:2;informational:44;navigational:14;commercial:20;transactional:20
Geladeiras Electrolux 310L,37,5426,91;98;100;100;97;98;98;42;44;46;44;44,task:2;informational:48;navigational:10;commercial:20;transactional:20
Conserto e Manutenção de Geladeiras,18,5420,84;97;100;70;96;98;99;97;95;95;95;94,task:2;informational:56;navigational:2;commercial:25;transactional:15
Refrigeração de Fiorino,22,5393,100;32;30;29;26;27;27;100;100;100;100;100,task:13;informational:66;navigational:2;commercial:13;transactional:6
Máquinas de lavar no varejo brasileiro,31,5363,86;98;100;68;68;69;69;57;69;69;69;69,task:5;informational:39;navigational:12;commercial:15;transactional:29
Geladeiras Electrolux 371 litros Frost Free,38,5217,86;98;100;53;55;56;56;75;72;74;72;71,task:4;informational:56;navigational:2;commercial:21;transactional:17
Tecnologia e Informática Brasil,16,5160,30;36;36;83;83;100;85;88;90;92;91;95,task:5;informational:68;navigational:12;commercial:9;transactional:6
Ventiladores de Geladeira Electrolux,24,5032,32;38;34;41;80;80;80;100;94;95;96;99,informational:54;navigational:5;commercial:25;transactional:16
Organizadores de Geladeira,19,5025,76;94;100;98;91;92;92;100;99;99;100;99,task:5;informational:52;navigational:4;commercial:30;transactional:9
Coolers e caixas térmicas com rodas,16,4909,77;93;100;98;89;91;90;91;93;92;92;91,task:3;informational:61;navigational:5;commercial:27;transactional:4
Decoração e Móveis no Brasil,27,4902,71;91;96;95;99;100;100;98;98;99;98;97,task:2;informational:60;navigational:15;commercial:16;transactional:7
Balcões Refrigerados e Expositores,15,4808,78;94;100;100;92;94;96;94;96;96;96;95,task:2;informational:55;navigational:1;commercial:30;transactional:12
Refrigeração Industrial,25,4794,74;78;82;79;100;100;100;98;98;98;98;98,task:2;informational:79;navigational:7;commercial:8;transactional:4
Climatizadores de Ar Britânia,25,4688,35;40;41;24;61;62;62;97;100;100;100;100,task:1;informational:46;navigational:25;commercial:19;transactional:9
Locação de Freezers,21,4683,44;50;35;43;56;58;58;59;100;100;100;100,task:8;informational:44;navigational:4;commercial:30;transactional:14
Garantias Electrolux & LG no Brasil,22,4649,42;52;75;77;77;78;80;99;98;98;100;100,task:3;informational:46;navigational:27;commercial:15;transactional:9
Geladeiras Brastemp 443 L,23,4604,81;95;95;92;93;95;96;77;83;100;93;100,task:2;informational:59;navigational:15;commercial:18;transactional:6
Resfriadores e Tanques de Leite,34,4603,45;54;33;51;88;89;89;100;93;93;95;94,task:2;informational:44;navigational:9;commercial:32;transactional:13
Máquinas de refrigeração,17,4554,14;19;20;20;20;20;20;98;98;98;100;100,task:2;informational:70;navigational:5;commercial:17;transactional:6
Embraco: Compressores e motores de geladeira,33,4522,85;48;50;74;95;99;100;93;97;97;100;100,task:2;informational:56;navigational:16;commercial:15;transactional:11
Thermo King Brasil: Refrigeração e Controle de Temperatura,17,4472,31;34;19;99;18;19;19;100;100;100;100;100,informational:43;navigational:40;commercial:12;transactional:5
Ar Condicionado Electrolux,24,4456,15;18;20;30;43;42;40;45;70;100;65;67,task:2;informational:55;navigational:15;commercial:15;transactional:13
Geladeiras Brastemp Inverse,29,4416,56;77;81;89;82;86;87;98;100;100;100;99,task:2;informational:40;navigational:25;commercial:19;transactional:14
Aquecedores Orbis no Brasil,16,4375,96;100;100;84;84;85;85;84;84;84;85;85,task:2;informational:32;navigational:43;commercial:15;transactional:8
Freezers usados,19,4374,48;66;70;80;99;100;100;81;84;84;84;83,task:5;informational:42;navigational:5;commercial:31;transactional:17
Gelopar Refrigeração e Expositores,16,4341,76;93;95;93;90;92;93;100;99;99;98;97,task:5;informational:28;navigational:38;commercial:10;transactional:19
Geladeiras usadas e seminovas,21,4232,54;67;82;74;87;90;90;86;98;100;98;97,task:5;informational:35;navigational:5;commercial:33;transactional:22
Ventiladores de Geladeira,35,4203,74;41;50;59;89;92;93;100;99;99;100;99,task:5;informational:60;navigational:5;commercial:15;transactional:15
Geladeiras Electrolux 490L IB7/IB54,31,4167,84;98;100;50;50;53;55;52;64;64;77;91,task:2;informational:29;navigational:19;commercial:36;transactional:14
Tele Rio: Eletrodomésticos e Lojas,23,4140,76;95;100;97;90;91;92;96;95;95;98;97,task:1;informational:38;navigational:41;commercial:12;transactional:8
Geladeiras no Mercado Livre,16,4139,87;98;100;54;69;71;71;52;56;56;56;56,task:1;informational:24;navigational:37;commercial:12;transactional:26
Lazer e Eletro Lojas Online,18,4084,66;86;91;92;98;100;100;99;91;90;93;92,task:3;informational:22;navigational:52;commercial:10;transactional:13
Freezers Metalfrio,30,4061,63;86;94;93;87;89;90;91;95;100;96;95,task:2;informational:45;navigational:15;commercial:25;transactional:13
Máquinas de Geladinho,22,4035,44;55;62;78;93;96;96;94;100;100;100;100,task:2;informational:52;navigational:2;commercial:24;transactional:20
Geladeiras Brastemp Frost Free,24,4034,84;99;100;56;52;55;55;90;92;93;93;92,task:2;informational:51;navigational:7;commercial:29;transactional:11
Geladeiras Consul Inverse com Freezer embaixo,26,4031,56;63;65;98;99;100;100;99;34;33;33;33,task:2;informational:47;navigational:11;commercial:20;transactional:20
Misteiras e Eletrodomésticos,16,4024,64;90;96;96;94;96;98;98;100;100;100;99,task:7;informational:45;navigational:11;commercial:30;transactional:7
Refrigeradores com French Door,23,4001,49;70;74;76;75;79;80;66;100;100;100;100,task:2;informational:55;navigational:2;commercial:28;transactional:13
Geladeiras Electrolux 410 litros,42,3991,50;72;77;75;72;74;74;81;80;100;88;92,task:3;informational:42;navigational:12;commercial:23;transactional:20
Freezers horizontais de duas portas,17,3986,93;98;100;46;46;47;47;40;41;41;42;42,task:4;informational:55;navigational:2;commercial:34;transactional:5
Geladeiras Electrolux 590L,33,3954,81;98;100;100;79;80;81;67;70;74;73;70,task:2;informational:53;navigational:5;commercial:24;transactional:16
Geladeira Organizada,23,3936,89;100;100;86;63;65;65;62;81;81;83;82,task:2;informational:74;navigational:5;commercial:11;transactional:8
Geladeiras Brastemp com gelo,20,3933,36;40;29;39;88;89;89;40;80;79;94;100,task:2;informational:62;navigational:2;commercial:28;transactional:6
Mercados de Eletrônicos,15,3933,59;82;87;76;77;80;79;100;94;94;100;93,task:3;informational:37;navigational:17;commercial:31;transactional:12
Geladeiras Electrolux 431 L,35,3922,89;98;100;100;53;54;54;44;44;45;44;44,task:2;informational:45;navigational:9;commercial:28;transactional:16
Refrigeração e Eletrodomésticos no Brasil,16,3913,15;24;76;78;19;18;18;93;89;90;89;100,task:5;informational:62;navigational:10;commercial:20;transactional:3
Resistências de Geladeira,32,3896,32;36;33;85;100;100;100;86;82;83;82;82,task:8;informational:62;navigational:5;commercial:19;transactional:6
Danfoss Refrigeração Brasil,19,3873,100;99;100;99;72;75;76;77;74;73;74;73,task:4;informational:28;navigational:49;commercial:7;transactional:12
Cervejeiras Midea 96L,19,3790,87;98;100;100;80;81;82;51;52;52;53;53,task:5;informational:46;navigational:10;commercial:28;transactional:11
Geladeiras Continental Copacabana,29,3771,86;100;52;65;78;82;80;77;76;76;77;76,task:2;informational:50;navigational:14;commercial:26;transactional:8
Comércio de Eletrodomésticos LTDA no Brasil,18,3708,68;84;84;80;74;76;73;83;80;84;100;97,task:2;informational:75;navigational:10;commercial:10;transactional:3
Geladeiras Retrô e Vintage,16,3697,71;95;100;95;94;96;98;94;98;98;98;97,task:2;informational:44;navigational:2;commercial:44;transactional:8
Geladeiras Electrolux IB55 488L,25,3693,73;93;59;54;70;64;64;56;62;65;70;100,task:2;informational:57;navigational:10;commercial:21;transactional:10
