name,prompts_count,volume,volume_trend,intents
Air fryer e grill Philips Walita,19,1286,26;32;33;42;100;100;100;55;90;90;91;90,task:2;informational:56;navigational:15;commercial:23;transactional:4
Dispositivos móveis,18,9272,100;72;60;64;64;65;65;64;65;65;66;67,task:5;informational:60;navigational:5;commercial:22;transactional:8
Fogões Portáteis,17,1549,55;80;85;82;85;90;91;93;99;100;93;94,task:3;informational:52;navigational:1;commercial:30;transactional:14
Lancheiras Térmicas Infantis,15,112,34;61;100;90;66;54;73;41;40;42;42;42,task:13;informational:45;navigational:11;commercial:18;transactional:13
Fogões e Cooktops,16,382,14;85;100;19;33;32;30;30;25;31;29;31,task:2;informational:50;navigational:19;commercial:15;transactional:14
Microlino e carros micro elétricos,19,1914,83;85;82;82;67;67;67;100;100;95;92;91,task:5;informational:64;navigational:5;commercial:15;transactional:11
Panelas e frigideiras Electrolux,18,490,65;83;81;78;74;73;72;93;89;100;97;96,informational:35;navigational:41;commercial:17;transactional:7
Brastemp micro-ondas: problemas comuns,19,647,68;75;76;83;83;82;82;82;96;96;100;100,task:5;informational:67;navigational:10;commercial:10;transactional:8
Eletrodomésticos perto de mim,16,2002,58;97;100;76;78;67;69;84;72;94;89;99,task:5;informational:24;navigational:53;commercial:16;transactional:2
Frigideiras Quadradas,15,512,36;50;50;49;52;55;49;100;89;66;62;68,task:7;informational:48;navigational:4;commercial:30;transactional:11
Aquecedores Elétricos e Ebulidores,20,19331,10;15;16;80;99;100;100;100;100;100;100;100,task:7;informational:58;navigational:6;commercial:16;transactional:13
Sartenes y utensilios de cocina,17,179,62;97;100;89;100;87;64;78;85;84;85;83,task:10;informational:53;navigational:1;commercial:32;transactional:4
Forno a gás,15,41,8;26;29;17;31;34;8;100;9;9;9;9,task:7;informational:47;navigational:9;commercial:26;transactional:11
Mini Coolers Portáteis,17,1331,63;96;98;94;88;92;94;93;95;100;96;96,task:3;informational:52;navigational:5;commercial:25;transactional:15
cafeteiras elétricas Electrolux,24,1471,83;99;100;54;57;60;60;56;55;55;55;54,task:2;informational:23;navigational:25;commercial:13;transactional:37
Maquinas de Waffle,33,11632,79;85;88;87;95;96;96;98;100;100;100;100,task:2;informational:48;navigational:5;commercial:29;transactional:16
Geladeiras e Freezers,24,13701,18;23;24;44;80;81;81;90;100;100;100;100,task:6;informational:69;navigational:4;commercial:16;transactional:5
Fifine Microfones,32,31483,31;35;39;38;39;40;40;61;100;100;100;100,task:1;informational:53;navigational:20;commercial:19;transactional:7
Eletrodomésticos Antigos,16,156,26;27;28;86;86;100;82;96;72;40;39;39,task:2;informational:49;navigational:9;commercial:36;transactional:4
Fritadeiras Elétricas Duplas,16,548,22;68;83;61;61;63;40;63;52;100;89;99,task:7;informational:39;navigational:4;commercial:27;transactional:23
Churrasqueiras Elétricas Multilaser,17,222,20;47;62;39;37;25;24;100;79;31;28;28,task:7;informational:33;navigational:38;commercial:13;transactional:9
Fornos Elétricos Colombo,15,452,56;71;74;65;79;73;67;80;56;100;94;100,task:2;informational:27;navigational:39;commercial:7;transactional:25
Forno Elétrico Fischer,123,36843,100;100;41;43;51;51;51;58;62;62;62;62,task:3;informational:40;navigational:23;commercial:17;transactional:17
Panquecas elétricas domésticas,20,2812,100;57;59;70;70;74;75;65;66;65;64;63,task:5;informational:54;navigational:4;commercial:26;transactional:11
Tachos e fritadeiras elétricas,16,1091,43;51;56;55;55;54;52;50;67;100;98;100,task:5;informational:55;navigational:7;commercial:23;transactional:10
Fornos Franke,16,402,25;27;28;36;33;33;40;46;39;100;90;92,task:3;informational:23;navigational:44;commercial:11;transactional:19
Eletrodomésticos Vintage/Retro,15,557,54;76;81;75;83;95;93;97;100;100;100;99,task:3;informational:41;navigational:11;commercial:34;transactional:11
Fritadeiras AirFama,16,615,73;99;100;97;74;79;80;69;70;78;78;94,task:1;informational:53;navigational:11;commercial:27;transactional:8
Air Fryers 5 Litros,36,4670,55;60;62;28;100;100;100;25;28;28;28;28,task:2;informational:49;navigational:5;commercial:31;transactional:13
Marmitas Soprano,20,356,52;98;100;75;56;49;47;50;49;47;48;48,task:2;informational:29;navigational:30;commercial:8;transactional:31
Churrasqueiras elétricas,103,53203,40;42;44;50;100;100;100;65;67;67;67;67,task:2;informational:49;navigational:4;commercial:33;transactional:12
Fritadeiras elétricas com óleo,53,26639,23;26;56;76;100;100;100;92;92;92;92;92,task:2;informational:56;navigational:2;commercial:27;transactional:13
Cooktops Philco de Indução,57,5195,88;97;100;100;46;47;47;47;50;50;50;49,task:2;informational:45;navigational:16;commercial:18;transactional:19
fornos e eletrodomésticos no Brasil,16,720,6;6;7;19;14;13;23;100;75;56;47;45,task:10;informational:56;navigational:8;commercial:12;transactional:14
Multifuncionais 9 em 1 de alimentos,20,936,63;71;73;41;50;49;49;100;47;50;39;40,task:2;informational:54;navigational:9;commercial:25;transactional:10
Fogões e fornos Elettromec,15,1393,72;93;98;91;80;87;88;95;100;99;99;98,task:4;informational:27;navigational:46;commercial:6;transactional:17
Mixers de inox,15,641,13;18;19;23;31;26;18;36;39;100;98;81,task:7;informational:43;navigational:5;commercial:28;transactional:17
Micro-ondas Brastemp 40L Embutir,22,2699,86;100;100;58;62;65;65;70;73;74;74;71,task:2;informational:52;navigational:15;commercial:15;transactional:16
Airfryer na Havan,16,1470,85;99;100;98;48;50;50;55;66;66;67;66,task:2;informational:26;navigational:38;commercial:5;transactional:29
Marmitas elétricas para carros,26,3230,45;53;51;51;100;100;100;94;88;88;86;86,task:5;informational:52;navigational:4;commercial:28;transactional:11
Tronos: TVs e eletrodomésticos,22,6508,60;75;76;25;92;91;91;99;99;100;100;100,task:2;informational:58;navigational:30;commercial:8;transactional:2
Cooktops Elettromec 4–5 Bocas,15,119,23;25;24;38;35;46;43;100;82;20;20;20,informational:53;navigational:5;commercial:22;transactional:20
Microm Informática,16,924,27;51;52;98;93;89;83;80;80;97;100;98,task:1;informational:41;navigational:50;commercial:5;transactional:3
Marmitas de inox duráveis,16,1284,72;39;40;47;81;82;100;72;76;75;100;96,task:5;informational:42;navigational:4;commercial:35;transactional:14
Acessórios para fogão de indução,22,1248,84;99;100;97;93;90;90;58;68;68;67;68,task:5;informational:48;navigational:4;commercial:36;transactional:7
Máquinas de panquecas e waffles,16,1098,44;48;48;32;44;52;52;100;87;77;77;73,task:5;informational:63;navigational:5;commercial:17;transactional:10
Marinex e Vidro para Forno,40,11759,69;74;77;89;89;90;90;100;100;99;100;99,task:2;informational:69;navigational:10;commercial:16;transactional:3
Cooktops e Fogões de Indução Midea,27,2997,84;98;100;50;48;52;52;54;59;59;58;57,task:2;informational:39;navigational:20;commercial:16;transactional:23
Panelas e pipoqueiras para pipoca,21,6934,20;27;28;29;29;31;31;34;100;100;100;100,task:5;informational:41;navigational:4;commercial:35;transactional:15
Misturadores Portáteis e Mini,31,7816,91;97;100;100;49;50;50;56;57;57;57;56,task:3;informational:53;navigational:4;commercial:27;transactional:13
Fritadeiras Elétricas 220V,19,458,100;65;77;64;70;76;71;46;49;50;56;62,task:2;informational:33;navigational:3;commercial:47;transactional:15
Fritadeiras Mondial,88,60802,56;58;60;63;86;86;86;100;99;99;99;99,task:2;informational:33;navigational:16;commercial:27;transactional:22
Grupo Grand Chef Eletrodomésticos,18,521,63;90;92;87;81;85;72;100;92;96;91;91,task:3;informational:42;navigational:29;commercial:11;transactional:15
Air Fryers e Fornos Mondial,35,11586,27;36;37;48;72;73;73;97;100;100;100;99,task:2;informational:48;navigational:12;commercial:25;transactional:13
Panelas no Shoptime,23,9939,40;42;44;19;20;20;20;100;20;20;20;20,informational:42;navigational:30;commercial:20;transactional:8
Refrigeradores Frigocopa,15,612,8;12;15;44;44;15;15;21;16;100;97;78,task:3;informational:31;navigational:31;commercial:17;transactional:18
Frigoestrela e Alimentos,16,623,58;79;84;81;94;98;96;83;85;100;100;84,task:7;informational:26;navigational:45;commercial:12;transactional:10
Bolos na Airfryer,112,92901,16;18;34;40;61;61;61;100;100;100;100;100,task:7;informational:73;navigational:2;commercial:12;transactional:6
Colheres e Utensílios de Cozinha,18,4125,16;21;22;21;37;38;38;30;100;100;100;100,task:3;informational:57;navigational:4;commercial:30;transactional:6
Tostex Sanduicheiras,17,4325,33;41;44;38;95;96;95;100;97;96;96;95,task:4;informational:39;navigational:24;commercial:28;transactional:5
Hambúrguer na AirFryer,69,21734,46;45;46;64;94;95;95;99;100;100;100;100,task:12;informational:78;navigational:2;commercial:8
Eletrodomésticos reembalados,17,100,25;94;100;37;31;42;21;22;22;22;22;22,task:3;informational:47;navigational:4;commercial:35;transactional:11
Lojas de Eletroeletrônicos,20,3147,69;93;96;85;80;94;99;87;100;100;100;100,task:2;informational:40;navigational:32;commercial:19;transactional:7
Ondas de Rádio,31,13708,70;76;87;92;88;89;89;100;100;100;100;100,task:2;informational:72;navigational:7;commercial:13;transactional:6
Geladeiras Inteligentes e Conectadas,24,3672,33;42;44;25;38;39;39;100;83;87;84;88,task:2;informational:69;navigational:5;commercial:21;transactional:3
Aparelhos elétricos para mosquitos,27,4606,41;61;60;66;82;84;82;100;93;93;99;99,task:2;informational:52;navigational:4;commercial:26;transactional:16
Airfryer em Português,32,7309,78;77;80;93;77;76;76;97;100;100;100;100,task:2;informational:71;navigational:10;commercial:12;transactional:5
Limpeza de Micro-ondas e Plástico Amarelado,68,16013,90;91;100;100;99;100;100;97;97;97;98;98,task:5;informational:77;navigational:5;commercial:10;transactional:3
Lava-louças e lavadoras compactas,24,929,73;100;71;62;68;56;55;73;66;76;64;69,task:2;informational:65;navigational:5;commercial:22;transactional:6
Ventiladores e motores de refrigeração,17,283,56;81;85;74;75;83;79;68;66;100;72;85,task:10;informational:63;navigational:3;commercial:21;transactional:3
Secadoras Midea,19,2500,40;49;49;39;40;45;45;87;70;76;91;100,task:5;informational:51;navigational:10;commercial:24;transactional:10
Fornos Elétricos com Vapor,25,2129,66;75;47;73;81;82;82;92;99;99;100;100,task:6;informational:63;navigational:4;commercial:25;transactional:2
Máquinas de churros,19,3300,64;86;100;98;94;97;99;89;89;89;86;85,task:8;informational:57;navigational:3;commercial:18;transactional:14
Utilidades Domésticas,16,3647,32;37;38;37;94;95;95;100;100;98;100;100,task:8;informational:43;navigational:11;commercial:29;transactional:9
Panelas Tefal,23,2402,70;79;83;60;59;62;62;99;100;100;99;100,task:3;informational:48;navigational:15;commercial:22;transactional:12
Cozedores de Ovos Elétricos,61,34446,13;16;25;40;71;72;72;98;100;100;100;100,task:3;informational:58;navigational:5;commercial:20;transactional:14
Fogões e Cooktops Embutidos (Indução e Gás),15,489,53;69;100;85;72;74;88;70;84;92;76;80,task:7;informational:47;navigational:4;commercial:31;transactional:11
Fones de ouvido com microfone,51,18052,31;36;41;50;54;55;55;76;100;100;100;100,task:2;informational:55;navigational:5;commercial:27;transactional:11
Marmitas Plasutil no Brasil,17,349,9;61;62;31;31;29;19;100;83;62;55;59,task:10;informational:49;navigational:18;commercial:12;transactional:11
Armazenamento de Eletrodomésticos na Cozinha,16,714,70;84;100;58;41;37;37;45;35;35;40;40,task:8;informational:59;navigational:4;commercial:24;transactional:5
Forno elétrico e air fryer Walita/Philips,20,1191,54;72;89;64;62;63;67;62;75;83;100;82,task:2;informational:55;navigational:6;commercial:28;transactional:9
Lousas Interativas,15,133,29;80;76;100;75;54;78;29;27;68;61;59,task:3;informational:67;navigational:8;commercial:12;transactional:10
Fritadeiras Philco,70,29807,96;98;100;44;53;53;53;62;73;73;73;73,informational:57;navigational:10;commercial:16;transactional:17
Airfryer Philips Walita,40,4994,85;98;100;69;64;67;69;76;75;75;75;75,task:2;informational:43;navigational:27;commercial:19;transactional:9
Mini Exaustores Domésticos,16,349,31;40;40;43;39;41;39;89;100;51;47;34,task:1;informational:57;navigational:5;commercial:22;transactional:15
Forno Brastemp com Air Fryer,18,397,41;65;70;59;55;57;56;100;52;55;82;86,task:3;informational:46;navigational:12;commercial:20;transactional:19
Forno de Embutir Mueller,20,856,42;56;55;55;64;68;63;65;81;100;78;79,task:3;informational:35;navigational:35;commercial:15;transactional:12
Misturadores de mão,17,766,71;83;84;84;88;91;92;100;62;53;54;53,informational:50;navigational:6;commercial:35;transactional:9
Liquidificadores e Biscuit,15,55,8;78;100;18;15;16;12;79;61;13;13;14,task:7;informational:51;navigational:24;commercial:14;transactional:4
Multiutilidades,15,796,22;56;68;51;64;81;62;90;62;70;62;100,task:10;informational:44;navigational:16;commercial:11;transactional:19
Eletrodomésticos e outlets no Brasil,76,65997,22;23;25;44;81;81;81;100;87;87;87;87,task:2;informational:39;navigational:15;commercial:36;transactional:8
frigideiras com tampa,18,1761,68;96;100;89;86;92;94;96;95;96;94;94,task:7;informational:55;navigational:8;commercial:21;transactional:9
Placas de Indução e Fogões,17,942,44;51;43;76;74;74;74;96;86;89;78;100,task:5;informational:58;navigational:4;commercial:24;transactional:9
Microfones Bluetooth,20,1290,39;43;43;42;96;97;97;100;20;20;19;19,task:2;informational:64;navigational:5;commercial:24;transactional:5
Relógios Smartwatch Ultra Mini,18,1562,52;60;62;34;67;69;69;100;67;68;65;66,task:2;informational:54;navigational:5;commercial:24;transactional:15
Airfryer 4 litros,30,4320,55;76;80;79;78;83;83;89;100;100;100;99,task:2;informational:56;navigational:2;commercial:28;transactional:12
Forno de Embutir com Ventilação,23,1918,15;20;24;70;85;83;84;100;99;97;96;96,task:3;informational:61;navigational:2;commercial:26;transactional:8
Estufas para Marmita,17,556,22;24;25;64;82;82;100;53;53;54;54;54,task:3;informational:58;navigational:4;commercial:27;transactional:8
Lancheiras Térmicas e Garrafas,17,273,80;96;100;84;73;77;75;68;69;74;70;72,task:2;informational:66;navigational:4;commercial:22;transactional:6
Fritadeiras Elétricas 7 Litros Progas,19,542,45;69;74;67;64;51;49;100;52;52;47;48,task:4;informational:30;navigational:4;commercial:40;transactional:22
Fritadeiras elétricas de 3 litros,26,1280,83;96;100;98;62;64;65;70;71;72;73;73,task:5;informational:42;navigational:3;commercial:41;transactional:9
Panelas Cuisinox,21,3484,45;19;20;19;43;44;44;100;91;91;91;91,task:2;informational:44;navigational:31;commercial:13;transactional:10
Eletroímãs e Imãs,38,12731,83;44;41;74;81;82;83;99;100;100;100;100,task:2;informational:78;navigational:5;commercial:10;transactional:5
Lancheiras Térmicas para Adultos e Crianças,15,1651,51;60;61;63;100;98;99;60;60;61;61;61,task:2;informational:34;navigational:2;commercial:34;transactional:28
Fritadeiras Air Fryer 15L (Sem Óleo),18,1126,25;44;52;42;50;48;58;100;76;85;75;79,task:10;informational:48;navigational:1;commercial:26;transactional:15
Aquecedores elétricos cerâmicos,24,1558,47;64;66;42;65;68;65;100;60;60;62;62,task:2;informational:49;navigational:1;commercial:37;transactional:11
Macro Telas,15,302,13;74;64;56;56;23;20;100;36;44;31;38,task:8;informational:40;navigational:33;commercial:10;transactional:9
Frigideiras Tefal,17,174,25;29;30;28;28;30;44;100;73;31;31;31,task:1;informational:46;navigational:7;commercial:40;transactional:6
Conjuntos de Assadeiras,17,619,69;100;98;87;80;83;81;84;84;85;86;85,task:7;informational:42;navigational:4;commercial:36;transactional:11
Air Fryer de Vidro,27,4979,84;93;92;95;98;100;100;93;97;97;98;98,task:8;informational:60;navigational:5;commercial:17;transactional:10
Air Fryer WAP Brasil,38,21503,54;58;63;66;96;96;96;100;78;78;78;78,task:2;informational:37;navigational:30;commercial:20;transactional:11
Cortadores de Fio,16,68,31;35;40;100;47;47;80;48;43;51;49;49,informational:48;navigational:4;commercial:37;transactional:11
Panelas para indução,218,126098,30;30;33;66;86;86;86;100;100;100;100;100,task:5;informational:59;navigational:4;commercial:28;transactional:4
Fritadeiras elétricas Midea Grand Gourmet,16,478,66;96;100;41;36;56;45;37;36;79;71;63,informational:35;navigational:26;commercial:16;transactional:23
Forno elétrico embutido,15,620,42;61;65;57;70;71;44;45;50;48;85;100,task:1;informational:54;navigational:4;commercial:33;transactional:8
Fondue elétrico Oster,19,903,50;66;71;65;64;68;72;100;73;73;72;71,task:3;informational:51;navigational:5;commercial:24;transactional:17
Panela de Pressão Tupperware,18,814,49;55;36;53;91;99;99;100;73;58;58;60,task:2;informational:44;navigational:15;commercial:24;transactional:15
utensílios de cozinha e talheres,18,2828,68;72;73;72;89;90;89;90;88;89;100;98,task:8;informational:53;navigational:4;commercial:29;transactional:6
Tupperware: processadores e cortadores,18,2875,66;96;98;93;86;92;95;93;100;100;98;98,task:5;informational:52;navigational:2;commercial:23;transactional:18
Sanduicheiras Mickey,15,641,23;28;29;33;29;28;37;46;39;100;92;57,task:5;informational:38;navigational:30;commercial:14;transactional:13
Lancheiras térmicas Up4You,15,174,19;21;21;52;82;100;50;42;37;37;34;32,task:3;informational:33;navigational:40;commercial:7;transactional:17
Brinox: Utensílios de Cozinha,16,738,26;34;34;34;35;38;37;54;46;100;88;97,task:1;informational:30;navigational:41;commercial:12;transactional:16
Gastronomia e Equipamentos,17,330,83;99;99;90;87;99;100;86;73;84;83;73,task:8;informational:50;navigational:7;commercial:31;transactional:4
Batedeiras Planetárias,104,62972,55;57;58;81;100;100;100;98;96;96;96;96,task:4;informational:33;navigational:2;commercial:39;transactional:22
Frigideiras antiaderentes,76,37473,19;20;22;89;100;100;100;44;41;41;41;41,task:1;informational:47;navigational:3;commercial:37;transactional:12
Marmitas com divisórias,19,2194,57;76;84;97;84;90;89;100;95;96;96;95,task:5;informational:65;navigational:5;commercial:17;transactional:8
Panelas elétricas multifuncionais,24,3732,98;48;51;53;98;100;100;47;49;49;49;48,task:5;informational:57;navigational:6;commercial:19;transactional:13
Forno Combinado,32,19849,19;24;25;80;100;100;100;96;96;96;97;96,task:3;informational:55;navigational:6;commercial:22;transactional:14
Fogões e Cooktops por Indução,51,12086,93;97;100;100;44;44;44;83;55;55;55;55,task:8;informational:43;navigational:4;commercial:36;transactional:9
Maquinas de Waffle Mundial,21,749,67;89;91;90;91;89;100;85;94;95;86;86,task:6;informational:30;navigational:11;commercial:32;transactional:21
Pratos térmicos para bebê,16,293,56;63;63;58;57;57;64;100;60;49;49;49,task:5;informational:31;navigational:4;commercial:46;transactional:14
Freezers e Geladeiras,151,113169,66;67;70;78;88;88;88;99;100;100;100;100,task:5;informational:45;navigational:4;commercial:31;transactional:15
Panelas wok,24,15162,15;19;21;49;100;100;100;80;77;77;76;76,task:7;informational:56;navigational:5;commercial:23;transactional:9
Máquinas para Gastronomia,17,613,63;86;86;79;81;90;89;91;100;100;94;93,task:4;informational:33;navigational:23;commercial:17;transactional:23
Coolers para Celulares,28,9931,16;22;23;26;31;32;32;99;100;100;100;100,task:10;informational:44;navigational:1;commercial:30;transactional:15
Máquinas de Cupcake,27,1854,88;100;100;95;42;45;46;47;53;52;53;52,task:5;informational:52;navigational:4;commercial:23;transactional:16
Miele Eletrodomésticos Brasil,18,1311,21;26;27;27;99;100;98;30;30;30;30;30,informational:46;navigational:41;commercial:9;transactional:4
Microesferas de vidro,20,1352,43;48;47;57;84;85;85;100;92;92;95;95,task:2;informational:75;navigational:2;commercial:16;transactional:5
Geladeiras Midea,67,36637,38;45;46;69;88;89;89;87;100;100;100;100,task:2;informational:48;navigational:17;commercial:21;transactional:12
Fogões e Fornos de Cozinha,15,677,35;56;67;47;60;57;71;100;72;75;68;87,task:8;informational:66;navigational:8;commercial:14;transactional:4
Microfones Pequenos e Compactos,20,1781,84;98;100;98;55;58;58;62;62;62;62;62,task:5;informational:50;navigational:4;commercial:31;transactional:10
Panelas e jogos de panelas,19,1207,100;49;63;67;64;67;67;69;70;70;66;66,task:5;informational:54;navigational:7;commercial:23;transactional:11
Termômetros Culinários,42,21607,12;16;20;63;100;100;100;75;78;78;78;77,task:2;informational:55;navigational:4;commercial:31;transactional:8
Batedeiras Inox,15,386,33;49;54;47;47;48;50;100;78;79;45;47,task:7;informational:43;navigational:4;commercial:32;transactional:14
Panelas e Utensílios de Cozinha,15,657,69;91;95;93;93;91;100;96;96;96;100;99,task:10;informational:38;navigational:7;commercial:37;transactional:8
Estufas Elétricas,18,1132,92;100;99;93;42;45;45;46;49;49;73;69,task:3;informational:48;navigational:4;commercial:35;transactional:10
Panelas Elétricas a Vapor,16,2698,36;47;52;57;97;99;100;88;87;87;88;87,task:5;informational:60;navigational:2;commercial:28;transactional:5
Tupperware MicroPlus Jarras,15,32,22;30;34;97;100;32;39;31;30;31;32;33,task:3;informational:64;navigational:18;commercial:12;transactional:3
Air Fryers in Brazil,16,1540,1;6;8;6;7;3;8;100;37;63;34;38,task:3;informational:51;navigational:11;commercial:28;transactional:7
Mega Máquinas e Acessórios,16,189,47;55;55;100;64;65;61;60;55;53;56;60,task:3;informational:27;navigational:45;commercial:17;transactional:8
Geladeiras Dometic,15,152,43;61;63;62;61;100;87;66;70;83;79;74,task:7;informational:47;navigational:18;commercial:18;transactional:10
Microfones Headset,21,1490,84;99;100;99;51;54;52;69;83;81;74;69,task:2;informational:40;navigational:3;commercial:45;transactional:10
Utilita Cozinha,16,177,20;100;100;31;34;36;33;32;28;84;99;31,task:7;informational:28;navigational:40;commercial:20;transactional:5
Cooktops com Forno Embutido,33,19149,42;46;49;60;90;90;90;100;95;95;95;95,task:5;informational:53;navigational:9;commercial:26;transactional:7
Fritadeiras Elétricas 5 L,19,1259,71;100;100;95;74;79;82;78;80;78;80;80,task:3;informational:55;navigational:6;commercial:26;transactional:10
Sanduicheiras Cadence,19,761,57;76;98;88;100;99;97;98;97;96;99;97,task:10;informational:36;navigational:5;commercial:26;transactional:23
Dispositivos de ultrassom de alta frequência,20,416,35;35;37;36;51;51;51;100;100;91;91;91,task:5;informational:76;navigational:5;commercial:11;transactional:3
Philco All-in-One Multifuncionais,16,211,57;73;81;73;66;78;71;83;100;96;85;84,task:7;informational:32;navigational:31;commercial:21;transactional:9
Novidades em Eletrônicos,20,948,25;42;59;61;87;86;84;100;79;69;66;68,task:2;informational:68;navigational:5;commercial:22;transactional:3
Rangetop e fogões embutidos,16,1703,83;99;100;97;95;98;100;56;58;58;58;57,task:5;informational:41;navigational:9;commercial:37;transactional:8
microfones Telefunken,16,27,27;63;67;84;75;78;100;38;38;38;38;38,task:4;informational:45;navigational:27;commercial:20;transactional:4
Air Fryer 5 Litros Branca,15,602,34;48;51;48;86;88;81;100;92;74;80;84,task:3;informational:49;navigational:11;commercial:25;transactional:12
frigideiras de cerâmica,16,150,58;68;77;72;71;99;100;71;71;64;65;66,task:3;informational:45;navigational:4;commercial:37;transactional:11
Relógios Microwear,21,2269,27;39;37;21;86;88;84;100;100;98;98;98,task:2;informational:45;navigational:30;commercial:18;transactional:5
Churrasqueiras Elétricas Embutidas,16,1757,86;99;100;99;51;54;56;64;66;66;66;66,task:2;informational:52;navigational:4;commercial:32;transactional:10
Eletrônicos e eletrodomésticos online,15,620,12;87;72;32;32;71;74;100;57;46;46;45,task:3;informational:31;navigational:11;commercial:33;transactional:22
Marmitas Gourmet Brasil,15,217,19;22;27;27;27;26;36;93;100;89;76;45,task:7;informational:34;navigational:17;commercial:31;transactional:11
Fones sem fio,18,518,37;51;59;62;100;79;79;86;81;81;83;81,task:5;informational:55;navigational:5;commercial:27;transactional:8
Mini/Micro System de Som,23,6332,57;62;64;100;36;36;37;39;38;38;38;38,task:8;informational:41;navigational:17;commercial:25;transactional:9
Retificadoras portáteis: mini e micro,20,948,89;53;55;72;71;73;72;96;77;77;100;100,task:2;informational:48;navigational:7;commercial:36;transactional:7
Rádios AM/FM elétricos,17,360,64;70;76;82;82;91;100;80;70;60;62;60,task:3;informational:49;navigational:4;commercial:34;transactional:10
Utensílios de Cozinha,118,91261,24;27;50;80;100;100;100;99;100;100;100;100,task:4;informational:53;navigational:9;commercial:28;transactional:6
bolsas térmicas e lancheiras,65,44077,73;74;77;79;82;82;82;91;100;100;100;100,task:2;informational:32;navigational:2;commercial:44;transactional:20
Frigobares Consul,41,21522,97;100;45;50;63;63;63;97;97;99;98;98,informational:38;navigational:30;commercial:23;transactional:9
Processadores de Alimentos 500ml,15,687,3;10;15;5;17;14;21;34;33;100;97;88,task:14;informational:27;navigational:1;commercial:31;transactional:27
Fritadeiras Gaabor,28,11171,18;24;25;29;53;55;55;100;99;99;99;99,task:5;informational:41;navigational:18;commercial:19;transactional:17
Fogões e Cooktops Híbridos,20,866,50;58;100;81;61;37;37;50;51;50;52;53,task:5;informational:53;navigational:4;commercial:30;transactional:8
Processadores Fun Kitchen,18,738,25;28;35;24;53;52;51;100;72;42;39;41,task:5;informational:58;navigational:5;commercial:22;transactional:10
Frigideiras com divisórias,15,1036,4;18;23;11;10;13;11;4;4;100;90;82,task:7;informational:56;navigational:5;commercial:22;transactional:10
Cafeteiras Multilaser Gourmet,17,518,50;91;100;87;68;44;40;99;81;57;53;54,task:2;informational:62;navigational:10;commercial:15;transactional:11
Móveis Multifuncionais,17,479,45;56;62;94;100;94;94;82;43;40;40;40,task:2;informational:37;navigational:3;commercial:48;transactional:10
Liquidificadores Oster Super Chef,19,1562,53;58;63;63;37;41;40;100;74;74;91;100,task:1;informational:46;navigational:15;commercial:16;transactional:22
Antenas 5G,16,1179,18;31;35;70;71;70;60;59;59;89;84;100,task:2;informational:59;navigational:4;commercial:31;transactional:4
Moldes de picolé,25,8890,36;45;52;85;83;84;85;100;90;90;90;89,task:5;informational:55;navigational:5;commercial:26;transactional:9
Frigo: Equipamentos de Cozinha Industrial,15,961,35;59;64;65;61;65;65;67;68;82;100;97,task:7;informational:18;navigational:30;commercial:30;transactional:15
Refrigeração e frigobares,16,69,9;53;62;49;39;31;100;72;61;21;21;20,task:7;informational:48;navigational:2;commercial:18;transactional:25
Fogões de indução Mueller,17,148,31;37;36;37;38;37;38;32;31;100;97;32,informational:39;navigational:31;commercial:22;transactional:8
Crissair Fogões e Cooktops,15,1332,73;83;84;93;92;94;95;95;98;97;100;100,task:2;informational:44;navigational:37;commercial:7;transactional:10
Frigideiras 28 cm,17,447,72;99;98;95;89;88;90;100;91;92;99;97,task:7;informational:45;navigational:1;commercial:30;transactional:17
Pipoqueiras para indução,20,824,55;63;63;62;34;37;37;100;48;48;48;49,task:2;informational:47;navigational:2;commercial:36;transactional:13
Geladeiras Embutidas,18,1547,66;97;100;84;80;84;87;75;84;96;84;83,task:7;informational:54;navigational:6;commercial:24;transactional:9
Air Fryers com visor,16,570,37;79;100;54;52;64;70;79;68;62;54;60,task:7;informational:64;navigational:5;commercial:15;transactional:9
Utensílios de cerâmica para cozinha,16,963,61;87;89;81;85;86;94;100;100;95;95;96,task:3;informational:52;navigational:7;commercial:30;transactional:8
Carregadores por indução,68,52322,23;25;28;92;53;53;53;100;100;100;100;100,task:2;informational:62;navigational:4;commercial:26;transactional:6
Liquidificadores Mondial,64,20753,74;77;81;86;94;94;94;100;95;95;95;95,task:2;informational:42;navigational:14;commercial:30;transactional:12
Tomadas de Cozinha,19,602,47;54;57;50;84;84;84;51;100;95;96;94,task:3;informational:70;navigational:5;commercial:12;transactional:10
Vibradores de Dedo,15,229,76;89;91;92;92;96;96;98;100;100;100;100,task:10;informational:57;navigational:5;commercial:18;transactional:10
Eletrodomésticos Amazon Brasil,15,825,29;35;39;36;36;43;58;77;78;78;62;100,task:7;informational:19;navigational:40;commercial:11;transactional:23
fornos wictory,20,824,88;98;100;99;94;96;97;61;68;69;63;62,task:2;informational:39;navigational:36;commercial:14;transactional:9
Alto-falantes Ultimate Ears,23,1832,87;99;100;67;89;92;92;98;69;69;71;70,task:2;informational:38;navigational:33;commercial:21;transactional:6
Lancheiras Mickey e bolsas térmicas,15,290,52;68;70;66;61;61;62;100;85;93;95;65,task:3;informational:24;navigational:11;commercial:41;transactional:21
Forno Elétrico Vicini,16,361,6;39;68;37;36;41;32;100;67;54;48;63,task:5;informational:52;navigational:26;commercial:12;transactional:5
