name,prompts_count,volume,volume_trend,intents
Lavadora WAP Bravo 2550,17,1440,50;57;57;33;31;61;42;41;40;52;47;100,task:2;informational:50;navigational:23;commercial:17;transactional:8
Peças e reparos para máquina de lavar Brastemp,20,1536,38;40;41;27;89;89;90;100;87;87;87;87,task:3;informational:54;navigational:5;commercial:19;transactional:19
Lavadoras e centrífugas de tapetes,19,632,56;29;29;100;15;17;16;63;63;63;63;64,task:5;informational:33;navigational:1;commercial:37;transactional:24
Lavadoras e Secadoras Samsung 13kg,48,9625,46;50;51;27;79;79;80;100;38;38;38;38,task:2;informational:32;navigational:24;commercial:18;transactional:24
Maquinas de algodão doce,65,17374,44;46;51;62;76;76;77;100;82;82;82;82,task:2;informational:50;navigational:5;commercial:24;transactional:19
Brastemp 7kg Lavadoras (Lava e Seca),17,713,21;36;42;34;33;54;82;36;34;37;34;100,task:7;informational:46;navigational:14;commercial:23;transactional:10
Secadoras Brastemp,47,14199,96;100;47;47;55;56;56;77;76;76;76;76,task:10;informational:38;navigational:4;commercial:28;transactional:20
LG Lava e Seca VC2,28,5022,18;27;28;37;100;100;100;82;39;39;38;39,task:2;informational:60;navigational:11;commercial:15;transactional:12
Lavatórios Portáteis para Salões,21,3630,86;98;100;97;53;55;56;50;56;56;53;53,task:2;informational:47;navigational:2;commercial:32;transactional:17
Lavadoras Panasonic 12kg Titanio,22,2693,25;39;41;37;37;40;45;81;72;89;100;97,task:1;informational:59;navigational:15;commercial:17;transactional:8
Secadoras portáteis de roupas,22,1946,66;88;90;87;92;99;100;97;100;100;94;93,task:3;informational:54;navigational:1;commercial:26;transactional:16
Lavagem de Travesseiros,55,12787,97;100;100;100;96;97;97;96;100;100;100;100,task:2;informational:82;navigational:2;commercial:6;transactional:8
Karcher Lavadoras de Alta Pressão,20,391,60;66;69;63;63;63;62;100;62;62;59;59,task:2;informational:56;navigational:10;commercial:20;transactional:12
Robôs de limpeza doméstica,20,1707,31;41;35;38;69;70;70;100;79;80;79;78,task:2;informational:60;navigational:5;commercial:23;transactional:10
Placas de Lavadoras Brastemp,44,10997,58;28;32;37;58;59;59;100;77;77;77;77,task:5;informational:57;navigational:4;commercial:23;transactional:11
Lava-louças Continental 14 serviços,16,935,12;80;100;54;52;19;16;29;21;26;24;95,task:3;informational:55;navigational:18;commercial:17;transactional:7
Secadores de mãos para banheiro,19,3322,75;100;100;43;52;55;56;76;72;87;81;86,task:5;informational:45;navigational:4;commercial:39;transactional:7
Passadeiras a vapor e vaporizadores de roupas,150,47716,32;31;34;75;100;100;100;76;70;70;70;70,task:5;informational:43;navigational:4;commercial:37;transactional:11
Lavadoras de Piso (Industrial e Residencial),32,5181,38;51;62;92;97;100;100;95;80;80;79;79,task:2;informational:52;navigational:5;commercial:27;transactional:14
Electrolux LSP11: secagem e lavagem,18,562,59;99;100;68;82;75;73;86;77;93;87;89,task:5;informational:64;navigational:5;commercial:17;transactional:9
Tecno Eletrodomésticos,19,511,38;46;49;47;58;60;60;100;77;85;52;51,task:12;informational:40;navigational:11;commercial:30;transactional:7
Instalação Lava e Seca LG,15,262,14;50;54;54;54;38;31;62;45;50;47;100,task:17;informational:43;navigational:7;commercial:10;transactional:23
pistola de lavadora de alta pressão,21,1895,68;97;99;95;91;97;98;96;99;99;100;99,task:7;informational:33;navigational:5;commercial:37;transactional:18
Tampas para tanques de lavar roupa,17,2269,17;50;48;32;31;34;36;59;57;66;62;100,task:7;informational:48;navigational:5;commercial:25;transactional:15
Eletrodomésticos no Zoom,22,2376,85;100;100;99;75;78;82;97;86;87;93;94,task:5;informational:33;navigational:27;commercial:10;transactional:25
Saboneteiras Automáticas com Sensor,15,130,59;69;67;67;63;100;72;61;65;62;62;62,task:3;informational:62;navigational:1;commercial:24;transactional:10
Shampoozeiras automotivas,15,657,81;96;100;94;89;97;97;92;93;94;92;93,task:10;informational:60;navigational:1;commercial:22;transactional:7
Máquinas Galoneira,33,13883,24;31;32;34;87;88;88;100;100;100;100;100,task:5;informational:49;navigational:7;commercial:24;transactional:15
Samsung WD11M 11kg Lava e Seca,22,2753,33;70;72;43;39;30;29;98;79;100;83;77,task:2;informational:43;navigational:37;commercial:10;transactional:8
Lavanderias Brasil,15,199,28;31;32;67;42;44;43;100;98;73;74;73,task:7;informational:18;navigational:33;commercial:30;transactional:12
Máquinas de macarrão,40,10580,39;47;62;77;85;86;86;100;94;94;94;93,task:2;informational:54;navigational:5;commercial:22;transactional:17
Equipamentos e Máquinas,17,9735,27;32;100;82;82;83;83;83;84;83;84;83,task:2;informational:68;navigational:5;commercial:19;transactional:6
Conserto Lava-Louças,15,659,11;16;16;16;15;15;14;22;19;63;100;91,task:3;informational:38;navigational:9;commercial:26;transactional:24
Escova Secadora Multilaser,18,322,90;100;99;65;61;63;62;98;55;62;60;59,task:2;informational:58;navigational:10;commercial:17;transactional:13
lavadoras 17kg Consul/Brastemp,22,1276,61;99;100;56;35;36;36;53;57;58;57;57,task:10;informational:46;navigational:4;commercial:30;transactional:10
lava e seca Samsung WD11A,31,9338,33;42;43;60;51;52;52;100;69;69;77;79,task:2;informational:52;navigational:28;commercial:9;transactional:9
LG lava e seca Reclamações,18,369,23;34;38;33;58;54;53;78;72;100;84;66,task:7;informational:44;navigational:32;commercial:7;transactional:10
Lava-louças Electrolux LL08B,19,377,17;19;20;59;59;100;57;47;45;70;65;71,task:3;informational:34;navigational:45;commercial:9;transactional:9
Lavadoras Bosch GHP 220,19,220,40;92;100;84;85;91;72;72;69;73;68;66,task:1;informational:52;navigational:28;commercial:17;transactional:2
Escovas para lavar louça,15,651,34;57;57;52;51;54;50;41;41;91;100;81,task:10;informational:47;navigational:5;commercial:23;transactional:15
Lavar Tênis na Máquina,65,18373,97;100;100;100;95;96;96;93;98;98;98;98,task:6;informational:80;navigational:4;commercial:7;transactional:3
Máquinas para Linguiça,26,5909,56;36;39;63;96;98;100;100;100;100;100;100,task:5;informational:54;navigational:4;commercial:23;transactional:14
Manuais e símbolos Samsung Eco Bubble Lava e Seca,79,16381,66;70;77;89;99;99;99;91;94;100;94;94,task:2;informational:79;navigational:6;commercial:6;transactional:7
Lavagem de roupas íntimas,43,7159,90;95;85;90;91;92;92;100;89;89;89;89,task:5;informational:80;navigational:2;commercial:6;transactional:7
Máquinas de Tinta,18,629,88;99;100;66;92;95;94;98;99;100;94;95,task:2;informational:49;navigational:5;commercial:31;transactional:13
Lava-louças 6 serviços,25,2633,85;100;57;53;46;49;50;51;52;52;52;51,task:4;informational:53;navigational:4;commercial:28;transactional:11
Problemas de Lavadoras com Nível de Água,18,440,100;89;82;78;76;84;89;66;84;83;83;83,task:8;informational:63;navigational:5;commercial:10;transactional:14
Mega Máquinas e Acessórios,16,189,47;55;55;100;64;65;61;60;55;53;56;60,task:3;informational:27;navigational:45;commercial:17;transactional:8
Branqueadores de roupas,17,1699,14;89;78;51;54;59;31;67;67;76;98;100,task:3;informational:60;navigational:2;commercial:27;transactional:8
Lavadoras Brastemp 17kg,15,589,35;48;55;49;46;44;53;100;63;72;29;35,task:2;informational:52;navigational:7;commercial:27;transactional:12
Locação de Máquinas de Limpeza,28,3972,43;54;57;66;90;92;92;97;100;99;99;99,task:3;informational:32;navigational:4;commercial:45;transactional:16
Máquinas de Costura Automatizadas,20,1011,81;84;46;42;93;96;92;100;98;98;99;99,task:8;informational:66;navigational:5;commercial:16;transactional:5
Erros de lava e seca Midea,17,561,23;10;38;92;100;99;99;100;89;91;89;94,task:2;informational:85;navigational:5;commercial:5;transactional:3
Lavanderia com Rodinhas,15,945,3;26;31;25;32;42;27;55;43;100;92;82,task:5;informational:58;navigational:18;commercial:12;transactional:7
Secadoras de roupas a gás,19,1337,35;49;54;48;48;46;39;82;53;55;53;100,task:1;informational:55;navigational:4;commercial:35;transactional:5
cozinha com lava-louças embutida,16,1095,73;85;88;59;79;79;78;63;67;67;92;100,task:2;informational:66;navigational:10;commercial:14;transactional:8
Detergentes para Lavar Roupas,32,6559,29;35;62;75;92;93;93;88;100;100;100;100,task:2;informational:68;navigational:3;commercial:17;transactional:10
Tanquinho Latina,16,287,23;64;72;52;52;61;37;80;66;100;87;27,task:7;informational:42;navigational:18;commercial:21;transactional:12
Termos de lavagem de roupas (quarar),24,3077,66;69;69;69;72;73;73;92;100;100;100;100,task:1;informational:89;navigational:5;commercial:3;transactional:2
Lava Botas e Lavadores Industriais,15,248,78;96;98;96;100;89;90;92;98;97;97;97,task:7;informational:41;navigational:11;commercial:25;transactional:16
Máquinas de Ilhos,16,222,80;90;93;89;86;89;89;99;100;88;88;88,task:5;informational:69;navigational:5;commercial:12;transactional:9
Máquinas de Sorvete,142,71754,28;29;31;46;95;95;95;100;85;85;85;85,task:5;informational:56;navigational:2;commercial:23;transactional:14
Lavadoras Panasonic 17kg NA-F170P6T,15,574,22;76;76;58;57;52;49;100;73;49;44;30,task:2;informational:42;navigational:29;commercial:26;transactional:1
Bancadas e Pias para Lavanderia,15,144,14;17;18;17;15;15;19;100;92;15;15;15,task:7;informational:34;navigational:1;commercial:47;transactional:11
Lavadora Samsung WD11T - lava e seca,27,8950,35;46;46;44;45;46;46;100;69;72;65;70,task:2;informational:64;navigational:11;commercial:14;transactional:9
Tanquinhos de lavar roupas 10kg,149,65471,48;48;50;60;90;90;90;100;94;94;94;94,task:2;informational:39;navigational:10;commercial:34;transactional:15
Lavadoras Brastemp com Água Quente,16,673,12;17;19;15;35;34;46;100;54;60;49;47,task:5;informational:70;navigational:2;commercial:15;transactional:8
Lavacar Brasil,16,3015,75;100;93;69;70;72;73;75;81;80;80;79,task:3;informational:24;navigational:40;commercial:25;transactional:8
Lavadoras de Alta Pressão WAP WL 1820,20,997,58;68;54;62;62;71;77;71;90;100;76;76,task:2;informational:51;navigational:15;commercial:23;transactional:9
Máquinas de Chaveiro,15,573,66;76;75;69;72;75;74;100;89;90;89;89,task:3;informational:54;navigational:4;commercial:29;transactional:10
Máquinas Singer Heavy Duty,29,6298,27;37;36;37;92;96;97;100;98;99;100;100,task:3;informational:57;navigational:16;commercial:13;transactional:11
Operatrix Máquinas,15,161,100;59;61;50;45;46;46;55;53;49;49;59,task:3;informational:43;navigational:44;commercial:7;transactional:3
Lava-louças Electrolux LL14B/LV14X,16,370,18;20;22;21;79;47;35;59;45;100;84;84,task:3;informational:38;navigational:36;commercial:12;transactional:11
Máquinas de manicure,26,2177,100;53;54;57;76;79;78;81;73;77;68;67,task:8;informational:50;navigational:7;commercial:20;transactional:15
Lavagem de Carro Expresso,15,290,52;63;62;64;67;80;76;65;71;69;69;100,task:3;informational:18;navigational:4;commercial:67;transactional:8
Maquinas Electra Pop,16,231,74;76;77;100;100;79;79;80;58;58;58;61,task:5;informational:56;navigational:10;commercial:17;transactional:12
Compressores para Lava-Jato,23,1440,92;100;100;54;55;55;55;98;78;79;76;75,task:8;informational:47;navigational:4;commercial:31;transactional:10
Lava-louças Compactas e Instalação,50,12635,70;78;80;84;99;100;100;95;94;94;94;94,task:5;informational:68;navigational:5;commercial:18;transactional:4
Havan: Aspiradores e Lavadoras,17,1723,62;93;96;91;85;90;92;94;99;99;100;100,task:3;informational:28;navigational:33;commercial:13;transactional:23
Lavadoras Panasonic 17kg,16,1396,26;36;43;56;79;81;71;100;71;61;77;97,task:2;informational:58;navigational:10;commercial:20;transactional:10
Maquinas de masturbação,17,257,84;99;100;98;94;95;96;93;95;95;95;95,task:7;informational:60;navigational:2;commercial:26;transactional:5
Secadoras de roupas no Brasil,127,49370,45;47;50;59;68;68;68;100;73;73;73;73,task:8;informational:42;navigational:6;commercial:35;transactional:9
Linha em Máquinas de Costura,26,4340,47;25;33;71;80;82;82;95;100;100;100;100,task:7;informational:71;navigational:5;commercial:10;transactional:7
Lavadoras que não giram: diagnóstico e soluções,27,3222,77;91;91;100;97;97;97;84;91;91;94;97,task:12;informational:67;navigational:8;commercial:5;transactional:8
Tanquinhos de lavar roupa: melhores marcas e drenagem,35,7414,26;30;28;52;87;86;86;94;100;100;96;96,task:2;informational:48;navigational:1;commercial:42;transactional:7
Lavadoras WAP Atacama,19,907,88;99;100;97;60;61;53;50;65;65;62;63,task:2;informational:36;navigational:29;commercial:24;transactional:9
Enxoval e jogos de cama Lavive,15,545,68;95;100;93;80;80;79;87;88;88;75;74,informational:27;navigational:49;commercial:9;transactional:15
Ternos: lavagem e lavanderia,34,4618,84;87;90;97;95;95;96;100;85;85;83;83,task:2;informational:71;navigational:5;commercial:13;transactional:9
Bombas Lava Jato,55,16499,32;36;38;53;87;88;88;98;100;100;100;100,task:5;informational:55;navigational:7;commercial:22;transactional:11
Máquinas de Corte para Tecido (Bananinha),16,392,94;98;100;70;82;87;82;89;51;52;52;48,task:1;informational:53;navigational:3;commercial:18;transactional:25
Lançadeiras para máquinas de costura,18,753,79;81;83;82;83;82;93;68;98;99;99;100,task:5;informational:64;navigational:5;commercial:15;transactional:11
Limpeza a Laser e Remoção de Ferrugem,19,1180,35;38;40;61;94;92;92;100;91;91;91;91,task:8;informational:58;navigational:2;commercial:23;transactional:9
Lava-louças Electrolux ll08s,35,4302,36;49;58;79;82;85;86;85;78;78;100;98,task:2;informational:52;navigational:23;commercial:16;transactional:7
Bicos Karcher para Lavadora,16,302,73;83;84;81;82;85;86;82;83;98;100;82,task:4;informational:35;navigational:5;commercial:29;transactional:27
Correias para máquinas de lavar e costura,28,3995,48;55;30;39;67;68;69;94;100;100;100;100,task:2;informational:36;navigational:2;commercial:40;transactional:20
Lanmax Máquinas de Costura,19,1118,80;88;88;94;97;100;100;100;79;78;79;78,task:5;informational:22;navigational:44;commercial:12;transactional:17
lavadoras de pressão Black & Decker PW1400,15,181,20;50;70;45;45;48;46;100;78;64;56;59,task:3;informational:35;navigational:28;commercial:12;transactional:22
Móveis Modulares para Lavanderia,15,272,46;53;54;52;60;62;69;85;100;59;56;56,task:1;informational:59;navigational:4;commercial:31;transactional:5
Secadoras SFP12 12kg,17,1242,13;52;54;46;46;43;37;17;18;80;79;100,task:1;informational:41;navigational:39;commercial:14;transactional:5
Bombas de água para máquina de lavar Electrolux,32,3676,25;35;35;86;97;100;100;73;85;85;91;92,task:8;informational:46;navigational:4;commercial:17;transactional:25
Lavadoras de Alta Pressão WAP 1800,24,1566,48;57;57;45;99;100;100;56;60;65;55;55,task:3;informational:45;navigational:4;commercial:27;transactional:21
Secantes e brilhos para lava-louças,37,12869,22;29;30;57;68;69;70;100;93;93;93;93,task:8;informational:53;navigational:4;commercial:29;transactional:6
Makita: Lavadoras de Alta Pressão e Serras para Mármore,17,439,65;81;81;84;86;92;100;95;96;85;85;84,task:3;informational:50;navigational:18;commercial:15;transactional:14
Máquinas de Prensa,18,397,71;100;97;93;92;79;80;88;97;98;91;91,task:3;informational:53;navigational:10;commercial:17;transactional:17
Mangueiras de máquina de lavar Brastemp/Consul,18,1190,62;72;42;46;99;100;100;42;53;54;55;54,task:2;informational:54;navigational:5;commercial:15;transactional:24
Misturadores elétricos,15,263,22;54;65;48;55;50;39;100;99;30;30;30,task:7;informational:46;navigational:4;commercial:29;transactional:14
Lavanderia dry clean Brasil,17,2619,52;70;73;73;58;63;63;80;100;100;98;97,task:5;informational:53;navigational:20;commercial:14;transactional:8
limpeza multiuso,18,4234,22;28;53;57;95;94;95;96;100;100;98;98,task:8;informational:52;navigational:2;commercial:34;transactional:4
Britânia Lava-Louças,15,202,12;16;18;17;33;21;17;27;24;100;83;18,task:3;informational:40;navigational:35;commercial:15;transactional:7
Máquinas de gelo,82,49986,36;38;41;46;63;63;63;99;100;100;100;100,task:8;informational:42;navigational:4;commercial:34;transactional:12
Maquinaria e reparação automotiva,21,3428,87;81;50;57;92;93;93;85;100;100;100;100,task:4;informational:68;navigational:10;commercial:12;transactional:6
Lavanderias de Qualidade,15,401,73;88;87;82;78;100;99;94;100;97;93;92,task:7;informational:42;navigational:10;commercial:36;transactional:5
Panelas para lava-louças,47,12385,26;32;49;62;93;94;95;94;100;100;100;100,task:5;informational:61;navigational:6;commercial:19;transactional:9
Lavagem de Carro a Domicílio,17,326,95;100;85;66;50;50;50;51;47;46;46;46,task:10;informational:42;navigational:5;commercial:18;transactional:25
Lavadoras e secadoras Samsung 14kg,22,3242,12;39;43;32;30;28;26;16;44;100;66;81,task:7;informational:24;navigational:19;commercial:24;transactional:26
Lavadoras Stihl RE 143,16,694,47;49;50;31;28;34;32;30;31;100;93;92,task:5;informational:40;navigational:10;commercial:10;transactional:35
Lavanderia externa no quintal,17,859,76;87;85;100;90;80;81;80;89;89;89;88,task:8;informational:71;navigational:2;commercial:11;transactional:8
Lavadoras de Alta Pressão Casas Bahia,16,1475,12;15;15;14;15;16;24;25;23;63;76;100,task:7;informational:11;navigational:59;commercial:10;transactional:13
Istobal: lavagem automática de carros,17,881,33;34;35;35;55;56;56;100;85;85;85;85,task:2;informational:42;navigational:11;commercial:21;transactional:24
Lavadoras WAP Líder 2200,19,501,82;93;93;92;54;56;91;77;60;100;92;66,task:2;informational:55;navigational:15;commercial:14;transactional:14
Tanquinho 7kg: Lavadoras compactas,21,686,37;100;100;63;59;40;68;34;34;63;57;70,task:3;informational:25;navigational:4;commercial:54;transactional:14
Água para Passar Roupas,20,1465,31;39;59;72;78;78;74;100;92;92;92;93,task:2;informational:68;navigational:3;commercial:12;transactional:15
Motores de liquidificador,19,2258,45;49;50;91;99;100;100;93;93;94;93;94,task:2;informational:62;navigational:4;commercial:27;transactional:5
Brastemp 10kg: Máquinas de lavar,33,5382,46;62;64;69;64;68;68;100;100;100;100;100,task:2;informational:52;navigational:5;commercial:27;transactional:14
Mangueiras para Máquina de Lavar Electrolux,22,2137,65;75;76;59;98;100;100;100;64;64;64;64,task:5;informational:43;navigational:5;commercial:22;transactional:25
Códigos de erro de lava e seca,25,2991,88;92;100;94;88;88;89;85;88;88;89;89,task:2;informational:76;navigational:5;commercial:8;transactional:9
Máquinas de Pipoca,27,6009,54;65;64;66;63;66;67;100;98;98;99;98,task:2;informational:54;navigational:5;commercial:25;transactional:14
Conserto de máquina de lavar em Porto Alegre,15,168,32;39;43;39;44;42;42;45;43;95;62;100,task:3;informational:5;navigational:1;commercial:40;transactional:51
Molas e Peças para Máquina de Lavar Electrolux,23,1012,60;74;64;94;96;100;100;86;95;96;97;97,task:5;informational:41;navigational:5;commercial:24;transactional:25
Máquinas de gelo portáteis,17,574,41;59;62;57;48;51;60;100;82;86;100;100,task:10;informational:45;navigational:4;commercial:31;transactional:10
Washtec Lavanderias e Tinturaria,15,354,37;41;42;79;100;96;88;32;34;34;33;50,task:2;informational:43;navigational:41;commercial:7;transactional:7
Lavadoras Consul 10kg,20,691,88;99;100;56;75;70;72;98;52;53;51;53,task:2;informational:57;navigational:15;commercial:18;transactional:8
Ferro industrial Lanmax,15,35,52;90;100;96;66;94;81;75;75;75;75;75,task:3;informational:41;navigational:29;commercial:12;transactional:15
Maquinas de cortar cabelo Gama,26,1693,88;100;100;95;43;46;46;49;50;49;48;48,task:2;informational:49;navigational:14;commercial:28;transactional:7
Máquinas de sovar pão,18,551,51;73;79;70;63;64;80;77;90;100;69;70,task:3;informational:57;navigational:1;commercial:29;transactional:10
Limpeza de motor automotivo,102,24691,44;49;53;70;83;84;84;98;100;100;100;100,task:8;informational:63;navigational:5;commercial:13;transactional:11
Extratoras IPC Lava Pro,15,312,77;97;100;96;95;86;87;86;86;100;97;100,task:3;informational:23;navigational:41;commercial:20;transactional:13
Conserto e Assistência Electrolux de Máquinas de Lavar,17,565,66;69;70;28;29;31;30;87;92;100;79;85,task:8;informational:57;navigational:7;commercial:10;transactional:18
Detergentes em Pó,17,1824,25;32;32;27;68;68;68;100;100;100;100;99,task:2;informational:57;navigational:2;commercial:31;transactional:8
Máquinas de Costura Eletrônicas,26,2556,80;92;90;49;93;96;96;100;91;91;92;93,task:2;informational:55;navigational:2;commercial:30;transactional:11
Máquinas de salgados,74,36734,35;37;44;63;100;100;100;92;96;96;96;96,task:2;informational:50;navigational:5;commercial:27;transactional:16
Lavanderias em Belo Horizonte,15,52,88;96;93;93;100;96;91;88;80;80;80;80,task:1;informational:28;navigational:32;commercial:28;transactional:11
Máquinas de costura antigas,18,2049,60;68;69;74;78;86;87;87;99;98;100;100,task:5;informational:57;navigational:5;commercial:21;transactional:12
Tanques de lavanderia com gabinete,17,5424,82;94;100;99;90;92;93;89;92;91;91;90,task:7;informational:50;navigational:5;commercial:23;transactional:15
Tambor e cesto soltos em máquinas de lavar,19,746,63;63;66;62;95;95;95;95;89;89;89;100,task:7;informational:72;navigational:5;commercial:8;transactional:8
Lava e seca 9kg Electrolux LSE09,18,1043,23;97;99;79;80;65;48;100;71;77;68;78,task:2;informational:40;navigational:27;commercial:22;transactional:9
Bruxas da Limpeza,18,242,22;32;34;68;56;41;50;100;72;38;39;35,task:10;informational:60;navigational:8;commercial:17;transactional:5
Óleo para Lavadora de Alta Pressão,18,941,31;36;38;100;67;65;63;97;97;97;97;97,task:7;informational:65;navigational:2;commercial:19;transactional:7
Lavatórios de Cabelo Usados,16,143,84;90;94;99;97;97;100;90;92;92;92;92,task:7;informational:36;navigational:11;commercial:19;transactional:27
Máquinas de descascar fio,20,1963,91;100;64;76;76;80;81;97;99;100;98;98,task:5;informational:56;navigational:5;commercial:20;transactional:14
Banho-Maria Elétrico,17,217,72;83;88;86;98;100;87;80;80;77;78;79,task:3;informational:36;navigational:18;commercial:30;transactional:13
Máquinas de fazer bolos,29,2689,70;93;92;97;91;96;100;95;87;87;90;89,task:5;informational:50;navigational:8;commercial:16;transactional:21
Lavadoras Stihl RE 145/RE 150,18,448,57;61;62;61;61;62;62;100;84;84;84;84,task:5;informational:68;navigational:5;commercial:10;transactional:12
Robôs domésticos,22,1813,25;30;38;87;98;98;100;85;76;76;77;77,task:4;informational:73;navigational:5;commercial:15;transactional:3
Maquinas Mini e Pequenas,16,303,11;31;47;28;29;52;96;100;70;91;77;97,task:3;informational:64;navigational:6;commercial:15;transactional:12
Peças e acessórios para máquina de costura,20,2748,92;48;64;71;87;90;90;100;89;89;85;84,task:2;informational:33;navigational:23;commercial:33;transactional:9
Lavadoras Brastemp 9kg,45,7655,94;49;51;65;80;81;81;93;100;100;100;99,task:2;informational:44;navigational:5;commercial:35;transactional:14
Maquinas de Gelo Impomac,17,235,57;95;100;88;73;75;62;54;55;55;55;55,task:2;informational:44;navigational:33;commercial:7;transactional:14
Aspiradores Electrolux: pó e água,49,7307,72;81;88;86;89;92;92;94;100;100;100;99,task:2;informational:57;navigational:3;commercial:21;transactional:17
Sifões e Adaptadores para Lava-Louças e Máquinas de Lavar,21,2143,55;64;64;65;62;65;65;100;72;76;84;94,task:5;informational:60;navigational:7;commercial:19;transactional:9
Máquinas e Indústria,21,11814,31;36;23;91;99;100;100;94;95;95;95;95,task:8;informational:65;navigational:6;commercial:13;transactional:8
Agitadores de Lavadora Brastemp/Consul,15,356,50;64;68;63;63;69;100;63;63;100;93;96,task:2;informational:64;navigational:5;commercial:11;transactional:18
Amaciantes Comfort para lavanderia,18,1856,82;100;100;70;66;69;72;59;69;69;67;66,task:5;informational:48;navigational:14;commercial:21;transactional:12
"Espremedores, Liquidificadores e Processadores",20,937,56;62;68;73;82;80;74;89;89;89;89;100,task:5;informational:54;navigational:4;commercial:32;transactional:5
Limpeza a Vapor para Roupas,19,2065,47;53;53;65;99;100;100;63;64;64;63;64,task:4;informational:57;navigational:2;commercial:24;transactional:13
Lavanderias Acqua Brasil,15,564,47;59;66;78;77;82;83;98;100;100;100;99,task:4;informational:18;navigational:52;commercial:21;transactional:5
Electrolux LSW11 Lava e Seca,18,814,26;99;100;72;74;58;52;95;54;65;44;50,informational:47;navigational:28;commercial:20;transactional:5
Lav Sec Lavanderias,15,141,56;94;100;91;90;73;71;77;80;80;80;80,task:3;informational:28;navigational:22;commercial:35;transactional:12
Lavadoras de Alta Pressão Stihl RE90,21,406,94;98;100;95;95;96;96;88;87;88;88;88,task:2;informational:58;navigational:15;commercial:10;transactional:15
Maquinas de acabamento para cabelo,48,9761,89;97;100;51;49;51;51;81;82;82;82;81,task:5;informational:36;navigational:4;commercial:35;transactional:20
Máquinas de costura Singer portáteis,22,1768,77;97;100;96;87;93;89;82;83;82;82;83,task:3;informational:57;navigational:5;commercial:18;transactional:17
Lavadoras Electrolux 15kg Turbo LTD15,18,1280,33;56;67;57;88;86;100;43;40;87;80;89,task:2;informational:49;navigational:14;commercial:29;transactional:6
Lavadoras que pulam na centrifugação,18,1362,13;17;19;34;54;55;57;69;64;51;52;100,task:2;informational:89;navigational:4;commercial:4;transactional:1
Lava-louças Hobart,17,3127,89;95;96;100;89;91;91;100;99;99;98;98,task:3;informational:63;navigational:17;commercial:12;transactional:5
Máquinas de costura industriais,61,19819,32;34;39;44;100;100;100;89;71;71;71;71,task:2;informational:48;navigational:7;commercial:26;transactional:17
Equipamentos e Máquinas LC,15,85,15;57;51;30;59;100;67;19;19;21;20;20,task:1;informational:18;navigational:58;commercial:17;transactional:6
Máquinas de fazer biscoitos,24,2637,34;45;40;75;98;100;100;69;55;55;55;55,task:5;informational:50;navigational:5;commercial:21;transactional:19
Misteiras e Eletrodomésticos,16,4024,64;90;96;96;94;96;98;98;100;100;100;99,task:7;informational:45;navigational:11;commercial:30;transactional:7
escovas elétricas de limpeza,60,17094,47;56;64;71;82;83;83;90;100;100;100;100,task:5;informational:40;navigational:4;commercial:39;transactional:12
Pastilhas para lava-louça,21,1807,76;85;86;49;51;53;53;100;92;93;92;92,task:2;informational:39;navigational:2;commercial:36;transactional:21
Bener Máquinas,16,1230,31;32;33;33;33;34;33;96;96;100;100;100,informational:49;navigational:33;commercial:10;transactional:8
lava-louças Brastemp 8 serviços preta,16,727,9;43;53;51;51;35;39;80;69;100;89;94,task:7;informational:32;navigational:31;commercial:21;transactional:9
Lava-louças Brastemp 14 Serviços,18,689,62;76;78;71;70;68;66;67;77;86;95;100,task:5;informational:59;navigational:10;commercial:15;transactional:11
Hidrojateamento: Máquinas e Preços,16,168,61;64;67;67;62;62;62;67;66;100;100;66,task:5;informational:65;navigational:4;commercial:23;transactional:3
Máquinas de Costura Jack,31,3005,62;78;79;83;90;99;100;97;97;97;98;97,task:5;informational:39;navigational:21;commercial:28;transactional:7
Limpeza de pele com aparelhos,27,2702,32;35;61;91;85;86;86;100;73;73;72;72,task:5;informational:69;navigational:5;commercial:19;transactional:2
Máquinas de Costura com Braço,17,262,73;90;86;100;93;78;92;71;71;72;71;83,task:3;informational:49;navigational:11;commercial:24;transactional:13
Lava Jato Americana,16,454,90;92;92;98;95;100;98;92;91;93;93;97,task:2;informational:41;navigational:25;commercial:21;transactional:11
Máquinas hidráulicas,19,864,23;23;24;66;100;100;100;97;95;95;95;95,task:8;informational:72;navigational:2;commercial:7;transactional:11
Lavadoras de Alta Pressão Black & Decker,17,573,66;87;84;85;80;92;90;100;92;93;86;90,task:7;informational:41;navigational:6;commercial:24;transactional:22
Batedeiras KitchenAid,36,13764,93;97;100;46;46;47;47;56;57;57;57;57,task:3;informational:38;navigational:15;commercial:29;transactional:15
Máquinas de Bordar e Bordado,82,23324,52;55;60;87;100;100;100;98;97;97;97;97,task:2;informational:47;navigational:7;commercial:26;transactional:18
Mops e Vassouras,16,427,44;60;57;46;79;61;52;73;69;46;63;100,task:3;informational:44;navigational:13;commercial:23;transactional:17
Ordenhadeiras móveis de leite,17,222,19;24;24;24;23;100;69;62;47;25;25;27,task:3;informational:63;navigational:1;commercial:20;transactional:13
Maquinas pespontadeiras e costura,19,1373,45;52;53;55;54;56;56;88;100;96;95;90,task:2;informational:63;navigational:2;commercial:19;transactional:14
Máquinas para Bebidas,16,159,61;76;100;88;83;90;97;94;94;90;90;90,task:10;informational:12;navigational:30;commercial:36;transactional:12
